context_id,role,predict,label,score1
a1616fa9503146bfc84c6ce0f13539f5,人生-失联-地点,0,0,0.1081
28efe2a825a9a099554ff4474119095c,人生-失联-失联者,1,1,0.999
28efe2a825a9a099554ff4474119095c,人生-失联-地点,0,1,0.2676
28efe2a825a9a099554ff4474119095c,人生-失联-时间,0,1,0.1979
2b6c9e361e2dfd638784563c418f1f6d,人生-失联-时间,0,1,0.3228
2b6c9e361e2dfd638784563c418f1f6d,人生-失联-失联者,1,1,0.999
2b6c9e361e2dfd638784563c418f1f6d,人生-失联-地点,1,1,0.9835
5fe4b01a96d2706fb41bdf402ae897dd,人生-失联-失联者,0,1,0.0054
5fe4b01a96d2706fb41bdf402ae897dd,人生-失联-地点,1,1,0.9989
5fe4b01a96d2706fb41bdf402ae897dd,人生-死亡-地点,1,1,0.9989
5fe4b01a96d2706fb41bdf402ae897dd,人生-死亡-时间,0,0,0.0008
5fe4b01a96d2706fb41bdf402ae897dd,人生-死亡-死者年龄,0,0,0.0008
5fe4b01a96d2706fb41bdf402ae897dd,人生-死亡-死者,0,0,0.0069
5fe4b01a96d2706fb41bdf402ae897dd,人生-失联-时间,0,0,0.0008
a36df355184e73f69df45cf99d841b1c,人生-失联-地点,1,1,0.9985
a36df355184e73f69df45cf99d841b1c,人生-失联-时间,0,0,0.0008
a36df355184e73f69df45cf99d841b1c,人生-失联-失联者,0,0,0.0126
293383f91f62cf39b65b5e9ae2ecba68,交往-探班-探班主体,1,1,0.9067
293383f91f62cf39b65b5e9ae2ecba68,交往-探班-探班对象,1,0,0.8558
293383f91f62cf39b65b5e9ae2ecba68,交往-探班-时间,0,0,0.0008
319ce37dd701df96a5821e261d8d3298,交往-探班-探班主体,1,1,0.9941
319ce37dd701df96a5821e261d8d3298,交往-探班-探班对象,1,1,0.7799
319ce37dd701df96a5821e261d8d3298,交往-探班-时间,0,0,0.0008
a694c493ce50f2d8f8570c42321e6843,交往-探班-探班主体,1,1,0.9991
a694c493ce50f2d8f8570c42321e6843,交往-探班-探班对象,1,1,0.9991
a694c493ce50f2d8f8570c42321e6843,交往-探班-时间,0,0,0.0008
beb7922051e83f334bdcda4abd217212,交往-探班-时间,0,1,0.0349
beb7922051e83f334bdcda4abd217212,交往-探班-探班主体,1,1,0.9881
beb7922051e83f334bdcda4abd217212,交往-探班-探班对象,1,1,0.9787
9642ffc83870bbfd6e75277e07bcda95,交往-探班-探班主体,1,1,0.9883
9642ffc83870bbfd6e75277e07bcda95,交往-探班-探班对象,1,1,0.9762
9642ffc83870bbfd6e75277e07bcda95,交往-探班-时间,0,0,0.0008
9d286fbf78967ccd386e05af80c29a5d,交往-探班-探班主体,1,1,0.9738
9d286fbf78967ccd386e05af80c29a5d,交往-探班-探班对象,1,1,0.9582
9d286fbf78967ccd386e05af80c29a5d,交往-探班-时间,0,0,0.0008
d0c7af17ad5c53ca0fa1f59bbaf4ce53,交往-探班-探班对象,1,1,0.885
d0c7af17ad5c53ca0fa1f59bbaf4ce53,交往-探班-探班主体,1,1,0.9823
d0c7af17ad5c53ca0fa1f59bbaf4ce53,交往-探班-时间,0,0,0.0008
c9824ceb7794b88bc3b22aac0f6214ea,交往-探班-探班主体,1,1,0.9991
c9824ceb7794b88bc3b22aac0f6214ea,交往-探班-探班对象,1,1,0.9991
c9824ceb7794b88bc3b22aac0f6214ea,交往-探班-时间,0,0,0.0008
22f1d24f56afccb1b6c98826ae6d4cf4,交往-探班-探班主体,1,1,0.999
22f1d24f56afccb1b6c98826ae6d4cf4,交往-探班-探班对象,1,1,0.999
22f1d24f56afccb1b6c98826ae6d4cf4,交往-探班-时间,0,0,0.0008
7e72789707d1d62e9e4486d5d9ffc50e,司法行为-拘捕-被拘捕者,1,1,0.9988
7e72789707d1d62e9e4486d5d9ffc50e,司法行为-拘捕-拘捕者,0,0,0.0078
7e72789707d1d62e9e4486d5d9ffc50e,司法行为-拘捕-时间,0,0,0.0008
ae557eb4374c1b5fa81ab2264e4d0e16,司法行为-拘捕-被拘捕者,1,1,0.9986
ae557eb4374c1b5fa81ab2264e4d0e16,司法行为-拘捕-拘捕者,0,0,0.0196
ae557eb4374c1b5fa81ab2264e4d0e16,司法行为-拘捕-时间,0,0,0.0078
a75bf0bb745f5bba6350acab970a0f19,司法行为-拘捕-被拘捕者,1,1,0.9876
a75bf0bb745f5bba6350acab970a0f19,司法行为-拘捕-拘捕者,0,0,0.0115
a75bf0bb745f5bba6350acab970a0f19,司法行为-拘捕-时间,0,0,0.0008
c23871ec26604e627cfc422e2d349d2c,司法行为-拘捕-时间,1,1,0.9981
c23871ec26604e627cfc422e2d349d2c,司法行为-拘捕-被拘捕者,1,1,0.9991
c23871ec26604e627cfc422e2d349d2c,司法行为-拘捕-拘捕者,1,1,0.9985
c23871ec26604e627cfc422e2d349d2c,司法行为-罚款-执法机构,1,1,0.9895
c23871ec26604e627cfc422e2d349d2c,司法行为-罚款-时间,1,1,0.9216
c23871ec26604e627cfc422e2d349d2c,司法行为-罚款-罚款对象,1,1,0.999
c23871ec26604e627cfc422e2d349d2c,司法行为-罚款-罚款金额,0,0,0.0527
5e7e24aa274ee25d0674cfd54146717a,司法行为-拘捕-被拘捕者,1,1,0.999
5e7e24aa274ee25d0674cfd54146717a,司法行为-拘捕-拘捕者,0,0,0.0048
5e7e24aa274ee25d0674cfd54146717a,司法行为-拘捕-时间,0,0,0.0008
efe5ef74abce433725170b77f93d18aa,司法行为-拘捕-被拘捕者,1,1,0.9989
efe5ef74abce433725170b77f93d18aa,司法行为-拘捕-拘捕者,0,0,0.002
efe5ef74abce433725170b77f93d18aa,司法行为-拘捕-时间,0,0,0.0009
5244601f0de9aa863181c6c36eac0656,司法行为-拘捕-时间,1,1,0.9663
5244601f0de9aa863181c6c36eac0656,司法行为-拘捕-被拘捕者,1,1,0.999
5244601f0de9aa863181c6c36eac0656,司法行为-拘捕-拘捕者,0,1,0.0574
1190c396f1f434c0712b9f9079f16490,司法行为-拘捕-拘捕者,1,1,0.9717
1190c396f1f434c0712b9f9079f16490,司法行为-拘捕-被拘捕者,1,1,0.9825
1190c396f1f434c0712b9f9079f16490,司法行为-拘捕-时间,0,0,0.2772
654460a7b61fcbf84c71c3756c798e02,司法行为-拘捕-被拘捕者,1,1,0.9989
654460a7b61fcbf84c71c3756c798e02,组织关系-解雇-被解雇人员,1,1,0.9972
654460a7b61fcbf84c71c3756c798e02,司法行为-拘捕-拘捕者,0,0,0.003
654460a7b61fcbf84c71c3756c798e02,司法行为-拘捕-时间,0,0,0.0008
654460a7b61fcbf84c71c3756c798e02,组织关系-解雇-时间,0,0,0.0008
654460a7b61fcbf84c71c3756c798e02,组织关系-解雇-解雇方,0,0,0.0079
a8e16fca09f359a5d2dea78368485a3d,司法行为-拘捕-时间,1,1,0.9829
a8e16fca09f359a5d2dea78368485a3d,司法行为-拘捕-被拘捕者,1,0,0.9975
a8e16fca09f359a5d2dea78368485a3d,司法行为-拘捕-拘捕者,0,0,0.0194
5e6f7615510d8f88e9986c77c4260376,司法行为-拘捕-拘捕者,0,1,0.0288
5e6f7615510d8f88e9986c77c4260376,司法行为-拘捕-被拘捕者,1,1,0.999
5e6f7615510d8f88e9986c77c4260376,司法行为-拘捕-时间,0,0,0.0176
020aa03cc04751b5c8ce8bec5e656b2e,司法行为-拘捕-拘捕者,1,1,0.9985
020aa03cc04751b5c8ce8bec5e656b2e,司法行为-拘捕-被拘捕者,1,1,0.9973
020aa03cc04751b5c8ce8bec5e656b2e,司法行为-拘捕-时间,1,0,0.8238
e788b397f99b4d2de5ab9b59ecf28297,司法行为-拘捕-被拘捕者,1,1,0.9961
e788b397f99b4d2de5ab9b59ecf28297,人生-死亡-时间,0,0,0.0008
e788b397f99b4d2de5ab9b59ecf28297,司法行为-拘捕-拘捕者,0,0,0.006
e788b397f99b4d2de5ab9b59ecf28297,人生-死亡-死者年龄,0,0,0.0008
e788b397f99b4d2de5ab9b59ecf28297,司法行为-拘捕-时间,0,0,0.0007
e788b397f99b4d2de5ab9b59ecf28297,人生-死亡-死者,0,0,0.0188
e788b397f99b4d2de5ab9b59ecf28297,灾害/意外-车祸-地点,1,0,0.9989
e788b397f99b4d2de5ab9b59ecf28297,灾害/意外-车祸-死亡人数,1,0,0.9897
e788b397f99b4d2de5ab9b59ecf28297,灾害/意外-车祸-时间,0,0,0.0009
e788b397f99b4d2de5ab9b59ecf28297,人生-死亡-地点,1,0,0.9739
e788b397f99b4d2de5ab9b59ecf28297,灾害/意外-车祸-受伤人数,0,0,0.0248
074d238a9ff0351a9bd9388a9209444f,司法行为-拘捕-时间,1,1,0.999
074d238a9ff0351a9bd9388a9209444f,司法行为-拘捕-拘捕者,1,1,0.9907
074d238a9ff0351a9bd9388a9209444f,司法行为-拘捕-被拘捕者,1,1,0.9991
6488efa91e8a2a79ebe9f14e7fcbd591,司法行为-拘捕-被拘捕者,1,1,0.9989
6488efa91e8a2a79ebe9f14e7fcbd591,司法行为-拘捕-拘捕者,0,0,0.0038
6488efa91e8a2a79ebe9f14e7fcbd591,司法行为-拘捕-时间,0,0,0.003
bccf7298ba9a42c59d3dfcbafa9f3be3,司法行为-拘捕-拘捕者,1,1,0.9902
bccf7298ba9a42c59d3dfcbafa9f3be3,司法行为-拘捕-被拘捕者,1,1,0.999
bccf7298ba9a42c59d3dfcbafa9f3be3,司法行为-拘捕-时间,0,0,0.0008
f4780a4431ec285a183881991269df6e,司法行为-拘捕-拘捕者,0,1,0.2041
f4780a4431ec285a183881991269df6e,司法行为-拘捕-被拘捕者,1,1,0.999
f4780a4431ec285a183881991269df6e,司法行为-拘捕-时间,0,0,0.0008
091b2f97e580c4df0b6ad6083e0e5eaf,司法行为-拘捕-被拘捕者,1,1,0.9989
091b2f97e580c4df0b6ad6083e0e5eaf,司法行为-拘捕-拘捕者,0,0,0.0095
091b2f97e580c4df0b6ad6083e0e5eaf,司法行为-拘捕-时间,0,0,0.0008
8582108fe01612298f6821fbac4b468c,司法行为-拘捕-被拘捕者,1,1,0.9991
8582108fe01612298f6821fbac4b468c,司法行为-拘捕-拘捕者,0,1,0.2643
8582108fe01612298f6821fbac4b468c,司法行为-拘捕-时间,0,0,0.3344
bc889d1d7fa7c203a1790024f062b70f,司法行为-拘捕-时间,1,1,0.9935
bc889d1d7fa7c203a1790024f062b70f,司法行为-拘捕-拘捕者,1,1,0.999
bc889d1d7fa7c203a1790024f062b70f,司法行为-拘捕-被拘捕者,1,1,0.999
20627ea419de4895d7e9adaed3204f9d,司法行为-拘捕-被拘捕者,1,1,0.999
20627ea419de4895d7e9adaed3204f9d,司法行为-拘捕-拘捕者,0,1,0.2859
20627ea419de4895d7e9adaed3204f9d,司法行为-拘捕-时间,0,0,0.0012
38dbcf9115ee6f02de983ab78adf8cfa,司法行为-拘捕-被拘捕者,1,1,0.8877
38dbcf9115ee6f02de983ab78adf8cfa,司法行为-拘捕-拘捕者,1,1,0.9987
38dbcf9115ee6f02de983ab78adf8cfa,司法行为-拘捕-时间,0,0,0.0008
07dfc3d5b5a42136f5a1e37ba93afb71,司法行为-拘捕-被拘捕者,1,1,0.9986
07dfc3d5b5a42136f5a1e37ba93afb71,司法行为-拘捕-拘捕者,0,0,0.0072
07dfc3d5b5a42136f5a1e37ba93afb71,司法行为-拘捕-时间,0,0,0.0008
5fa84553fefc39bb239ca457afa44fa5,司法行为-拘捕-拘捕者,1,1,0.9987
5fa84553fefc39bb239ca457afa44fa5,司法行为-拘捕-被拘捕者,1,1,0.999
5fa84553fefc39bb239ca457afa44fa5,司法行为-拘捕-时间,0,0,0.0008
2a59cf0635298801b3301a74741c8b6f,司法行为-拘捕-被拘捕者,1,1,0.999
2a59cf0635298801b3301a74741c8b6f,司法行为-拘捕-拘捕者,0,0,0.0037
2a59cf0635298801b3301a74741c8b6f,司法行为-拘捕-时间,0,0,0.0008
7592b344b3488f34051500fd4685e2fa,司法行为-拘捕-被拘捕者,1,1,0.999
7592b344b3488f34051500fd4685e2fa,司法行为-拘捕-拘捕者,1,1,0.9989
7592b344b3488f34051500fd4685e2fa,司法行为-拘捕-时间,0,0,0.0012
20b67cb973706b4422a2ec48ddb9d351,司法行为-拘捕-时间,1,1,0.8411
20b67cb973706b4422a2ec48ddb9d351,司法行为-拘捕-拘捕者,1,1,0.9989
20b67cb973706b4422a2ec48ddb9d351,司法行为-拘捕-被拘捕者,1,1,0.999
1af9f9bf442552adf2cf85b0ce624fbb,司法行为-拘捕-拘捕者,1,1,0.999
1af9f9bf442552adf2cf85b0ce624fbb,司法行为-拘捕-被拘捕者,1,1,0.9988
1af9f9bf442552adf2cf85b0ce624fbb,司法行为-拘捕-时间,0,0,0.0009
640d20eca98aeb71f02e936828092547,司法行为-拘捕-拘捕者,1,1,0.9857
640d20eca98aeb71f02e936828092547,司法行为-拘捕-被拘捕者,0,0,0.2245
640d20eca98aeb71f02e936828092547,司法行为-拘捕-时间,0,0,0.0008
9e7c8ebda69038e6e895e264fe2f1ee0,司法行为-拘捕-被拘捕者,1,1,0.9751
9e7c8ebda69038e6e895e264fe2f1ee0,司法行为-拘捕-拘捕者,0,0,0.0109
9e7c8ebda69038e6e895e264fe2f1ee0,司法行为-拘捕-时间,0,0,0.3614
4bb02972f4d44a67aa2a745dba1deb05,司法行为-拘捕-被拘捕者,1,1,0.999
4bb02972f4d44a67aa2a745dba1deb05,司法行为-入狱-入狱者,1,1,0.9986
4bb02972f4d44a67aa2a745dba1deb05,司法行为-入狱-刑期,1,1,0.8813
4bb02972f4d44a67aa2a745dba1deb05,司法行为-拘捕-拘捕者,0,0,0.0073
4bb02972f4d44a67aa2a745dba1deb05,司法行为-拘捕-时间,0,0,0.0008
4bb02972f4d44a67aa2a745dba1deb05,司法行为-入狱-时间,0,0,0.0008
c48869f8bde506914568acf706cef49c,司法行为-拘捕-被拘捕者,1,1,0.9987
c48869f8bde506914568acf706cef49c,司法行为-拘捕-拘捕者,1,0,0.8204
c48869f8bde506914568acf706cef49c,司法行为-拘捕-时间,0,0,0.0413
84328537a8b38be680a7d9aa765a5ff8,司法行为-拘捕-被拘捕者,1,1,0.9987
84328537a8b38be680a7d9aa765a5ff8,司法行为-拘捕-拘捕者,1,0,0.9975
84328537a8b38be680a7d9aa765a5ff8,司法行为-拘捕-时间,0,0,0.0008
c3c249d7999f1484c268290f633d9630,司法行为-拘捕-被拘捕者,1,1,0.9956
c3c249d7999f1484c268290f633d9630,司法行为-拘捕-时间,0,1,0.002
c3c249d7999f1484c268290f633d9630,司法行为-拘捕-拘捕者,1,0,0.9866
dfcaeb17ed8394f9bb55bd28cbf19323,司法行为-拘捕-拘捕者,1,1,0.999
dfcaeb17ed8394f9bb55bd28cbf19323,司法行为-拘捕-被拘捕者,1,1,0.999
dfcaeb17ed8394f9bb55bd28cbf19323,司法行为-拘捕-时间,1,1,0.999
edc12fae34fbcbf03ea16647cbe4534c,司法行为-拘捕-被拘捕者,1,1,0.9988
edc12fae34fbcbf03ea16647cbe4534c,司法行为-拘捕-拘捕者,0,0,0.0039
edc12fae34fbcbf03ea16647cbe4534c,司法行为-拘捕-时间,0,0,0.0008
72b1b983937a3e62bf7d117e2c86eb16,司法行为-拘捕-被拘捕者,1,1,0.9981
72b1b983937a3e62bf7d117e2c86eb16,司法行为-拘捕-拘捕者,0,0,0.0044
72b1b983937a3e62bf7d117e2c86eb16,司法行为-拘捕-时间,0,0,0.0008
e6e1a6304ac6f72aca1dd2cea189901c,司法行为-拘捕-时间,1,1,0.9986
e6e1a6304ac6f72aca1dd2cea189901c,司法行为-拘捕-拘捕者,1,1,0.9991
e6e1a6304ac6f72aca1dd2cea189901c,司法行为-拘捕-被拘捕者,1,1,0.9991
359c6eedc4efaf8b7efca13184556bed,司法行为-拘捕-时间,1,1,0.9227
359c6eedc4efaf8b7efca13184556bed,司法行为-拘捕-拘捕者,1,1,0.9907
359c6eedc4efaf8b7efca13184556bed,司法行为-拘捕-被拘捕者,0,0,0.2391
bd7ff74858931b7f1f8a9e3423996a75,司法行为-拘捕-被拘捕者,1,1,0.9989
bd7ff74858931b7f1f8a9e3423996a75,司法行为-拘捕-拘捕者,0,0,0.0058
bd7ff74858931b7f1f8a9e3423996a75,司法行为-拘捕-时间,0,0,0.0007
eb575374fcb42048336877b3ca6f98e4,司法行为-拘捕-拘捕者,1,1,0.9942
eb575374fcb42048336877b3ca6f98e4,司法行为-拘捕-被拘捕者,1,1,0.9893
eb575374fcb42048336877b3ca6f98e4,司法行为-拘捕-时间,0,0,0.0007
aa3f0b12e1aea8a8d5ea037110409b69,司法行为-拘捕-时间,1,1,0.9989
aa3f0b12e1aea8a8d5ea037110409b69,司法行为-拘捕-拘捕者,1,1,0.9989
aa3f0b12e1aea8a8d5ea037110409b69,司法行为-拘捕-被拘捕者,1,1,0.999
d5c19a9f907aecd6e7e029a91de6a32b,司法行为-拘捕-被拘捕者,1,1,0.999
d5c19a9f907aecd6e7e029a91de6a32b,司法行为-拘捕-拘捕者,1,0,0.9932
d5c19a9f907aecd6e7e029a91de6a32b,司法行为-拘捕-时间,1,0,0.5785
9ba8ba0a875064362000823c657e1304,司法行为-拘捕-时间,1,1,0.9169
9ba8ba0a875064362000823c657e1304,司法行为-拘捕-被拘捕者,1,1,0.999
9ba8ba0a875064362000823c657e1304,司法行为-拘捕-拘捕者,1,1,0.9964
e957ccb21141699cb7ce9ba925125d17,司法行为-拘捕-被拘捕者,1,1,0.9989
e957ccb21141699cb7ce9ba925125d17,司法行为-拘捕-拘捕者,0,0,0.0306
e957ccb21141699cb7ce9ba925125d17,司法行为-拘捕-时间,0,0,0.0008
1609464f45124e09edacd7cda164f67b,司法行为-拘捕-时间,1,1,0.9974
1609464f45124e09edacd7cda164f67b,司法行为-拘捕-拘捕者,1,1,0.999
1609464f45124e09edacd7cda164f67b,司法行为-拘捕-被拘捕者,1,1,0.999
44ac5b5b9c98f1dca13ceed7704d90a1,司法行为-拘捕-被拘捕者,1,1,0.9988
44ac5b5b9c98f1dca13ceed7704d90a1,司法行为-拘捕-拘捕者,0,1,0.0144
44ac5b5b9c98f1dca13ceed7704d90a1,司法行为-拘捕-时间,0,0,0.0007
8961edb5b0e0bd838b47de5fc4ab7419,司法行为-拘捕-被拘捕者,1,1,0.9989
8961edb5b0e0bd838b47de5fc4ab7419,司法行为-拘捕-拘捕者,0,0,0.0048
8961edb5b0e0bd838b47de5fc4ab7419,司法行为-拘捕-时间,0,0,0.0008
5c16f69a083199afc49e5279f59c4638,司法行为-拘捕-拘捕者,1,1,0.9988
5c16f69a083199afc49e5279f59c4638,司法行为-拘捕-被拘捕者,1,1,0.9986
5c16f69a083199afc49e5279f59c4638,司法行为-拘捕-时间,0,0,0.1312
4ecb0e85c468ec796268869fe060b579,司法行为-拘捕-被拘捕者,1,1,0.999
4ecb0e85c468ec796268869fe060b579,司法行为-拘捕-拘捕者,0,0,0.0029
4ecb0e85c468ec796268869fe060b579,司法行为-拘捕-时间,0,0,0.0008
accf4e3eabc723839f09b502433633a3,司法行为-拘捕-时间,1,1,0.999
accf4e3eabc723839f09b502433633a3,司法行为-拘捕-拘捕者,1,1,0.9989
accf4e3eabc723839f09b502433633a3,司法行为-拘捕-被拘捕者,1,1,0.999
53bf52eff6f5328a5cc043b10accab13,司法行为-拘捕-拘捕者,1,1,0.9991
53bf52eff6f5328a5cc043b10accab13,司法行为-拘捕-被拘捕者,1,1,0.999
53bf52eff6f5328a5cc043b10accab13,司法行为-拘捕-时间,0,0,0.0008
7cdac3379c1c0a6049fd11c611fb1f22,司法行为-拘捕-时间,1,1,0.8317
7cdac3379c1c0a6049fd11c611fb1f22,司法行为-拘捕-被拘捕者,1,1,0.999
7cdac3379c1c0a6049fd11c611fb1f22,司法行为-拘捕-拘捕者,0,0,0.0069
7f0999884d948fa3a26c8298c2ef2857,司法行为-拘捕-被拘捕者,1,1,0.9989
7f0999884d948fa3a26c8298c2ef2857,司法行为-拘捕-拘捕者,0,0,0.0043
7f0999884d948fa3a26c8298c2ef2857,司法行为-拘捕-时间,0,0,0.0008
1cd88652af10fc53b36609aae40179c6,司法行为-拘捕-拘捕者,1,1,0.9877
1cd88652af10fc53b36609aae40179c6,司法行为-拘捕-被拘捕者,1,1,0.8246
1cd88652af10fc53b36609aae40179c6,司法行为-拘捕-时间,0,0,0.0008
0efb40823e210ae4682c144b475a36e6,司法行为-拘捕-被拘捕者,1,1,0.995
0efb40823e210ae4682c144b475a36e6,司法行为-拘捕-拘捕者,0,0,0.0069
0efb40823e210ae4682c144b475a36e6,司法行为-拘捕-时间,0,0,0.0008
49afcb176fdf67383fae09ecfce010d0,司法行为-拘捕-被拘捕者,1,1,0.999
49afcb176fdf67383fae09ecfce010d0,司法行为-拘捕-拘捕者,0,0,0.0056
49afcb176fdf67383fae09ecfce010d0,司法行为-拘捕-时间,0,0,0.394
d6c202b5fa9cdccda3c9b78dc27d8b64,司法行为-拘捕-被拘捕者,1,1,0.9674
d6c202b5fa9cdccda3c9b78dc27d8b64,司法行为-拘捕-拘捕者,0,0,0.0193
d6c202b5fa9cdccda3c9b78dc27d8b64,司法行为-拘捕-时间,0,0,0.0008
f3797c9e98b6b2ede99adfe606730403,司法行为-拘捕-时间,1,1,0.9896
f3797c9e98b6b2ede99adfe606730403,司法行为-拘捕-拘捕者,1,1,0.9991
f3797c9e98b6b2ede99adfe606730403,司法行为-拘捕-被拘捕者,1,1,0.9991
1f57b6392fc9dea7152288e2eb8525ac,司法行为-拘捕-拘捕者,1,1,0.9991
1f57b6392fc9dea7152288e2eb8525ac,司法行为-拘捕-被拘捕者,1,1,0.9991
1f57b6392fc9dea7152288e2eb8525ac,司法行为-拘捕-时间,0,0,0.0008
ea876245724d1795c897a7a6095f62d9,司法行为-拘捕-被拘捕者,1,1,0.9988
ea876245724d1795c897a7a6095f62d9,司法行为-拘捕-拘捕者,0,0,0.0167
ea876245724d1795c897a7a6095f62d9,司法行为-拘捕-时间,0,0,0.0008
6a4c8d6b56e2ce9bc515d49097b0ac1f,司法行为-拘捕-被拘捕者,1,1,0.999
6a4c8d6b56e2ce9bc515d49097b0ac1f,司法行为-拘捕-拘捕者,1,1,0.9916
6a4c8d6b56e2ce9bc515d49097b0ac1f,司法行为-拘捕-时间,0,1,0.3893
6a4c8d6b56e2ce9bc515d49097b0ac1f,人生-死亡-时间,0,0,0.2659
6a4c8d6b56e2ce9bc515d49097b0ac1f,人生-死亡-死者年龄,0,0,0.0008
6a4c8d6b56e2ce9bc515d49097b0ac1f,人生-死亡-死者,0,0,0.1044
6a4c8d6b56e2ce9bc515d49097b0ac1f,人生-死亡-地点,1,0,0.9236
3e9f29170b66bbd7dcd9c450c0d62a18,司法行为-拘捕-时间,0,1,0.1397
3e9f29170b66bbd7dcd9c450c0d62a18,司法行为-拘捕-拘捕者,0,1,0.1537
3e9f29170b66bbd7dcd9c450c0d62a18,司法行为-拘捕-被拘捕者,1,1,0.999
95d6bfed5d1f28095e3c2e1bb0a4ba58,司法行为-拘捕-被拘捕者,1,1,0.999
95d6bfed5d1f28095e3c2e1bb0a4ba58,司法行为-拘捕-拘捕者,0,0,0.0057
95d6bfed5d1f28095e3c2e1bb0a4ba58,司法行为-拘捕-时间,0,0,0.0008
8e0fa09ab34f809175b44c7b3d0eca80,司法行为-拘捕-被拘捕者,1,1,0.999
8e0fa09ab34f809175b44c7b3d0eca80,司法行为-拘捕-拘捕者,0,0,0.0022
8e0fa09ab34f809175b44c7b3d0eca80,司法行为-拘捕-时间,0,0,0.0008
e64de03da3735c4c707fe5137ea771e8,司法行为-拘捕-被拘捕者,1,1,0.999
e64de03da3735c4c707fe5137ea771e8,司法行为-拘捕-拘捕者,1,1,0.9958
e64de03da3735c4c707fe5137ea771e8,司法行为-拘捕-时间,0,0,0.0009
a6d54df18f2b247a578e6e43e1e3ff99,司法行为-拘捕-被拘捕者,1,1,0.9989
a6d54df18f2b247a578e6e43e1e3ff99,司法行为-拘捕-拘捕者,1,1,0.9968
a6d54df18f2b247a578e6e43e1e3ff99,司法行为-拘捕-时间,0,0,0.0008
925505f86b9885bafca61d5ba8dc3fca,司法行为-拘捕-被拘捕者,1,1,0.999
925505f86b9885bafca61d5ba8dc3fca,司法行为-拘捕-拘捕者,1,0,0.9891
925505f86b9885bafca61d5ba8dc3fca,司法行为-拘捕-时间,0,0,0.0416
bc48e53d927e6b8d241a2cf0cfc9a6dd,司法行为-拘捕-拘捕者,1,1,0.9989
bc48e53d927e6b8d241a2cf0cfc9a6dd,司法行为-拘捕-被拘捕者,1,1,0.9985
bc48e53d927e6b8d241a2cf0cfc9a6dd,司法行为-拘捕-时间,0,0,0.0008
00250688f8d306729f71ede66ffd72d7,司法行为-拘捕-时间,1,1,0.9368
00250688f8d306729f71ede66ffd72d7,司法行为-拘捕-拘捕者,1,1,0.9986
00250688f8d306729f71ede66ffd72d7,司法行为-拘捕-被拘捕者,1,1,0.9985
540114cca1dc86410f68b805cf54751a,司法行为-拘捕-时间,1,1,0.999
540114cca1dc86410f68b805cf54751a,司法行为-拘捕-拘捕者,1,1,0.999
540114cca1dc86410f68b805cf54751a,司法行为-拘捕-被拘捕者,1,1,0.9991
795bbe2411d6970eef2e6740f2ae5f9d,司法行为-拘捕-时间,1,1,0.9895
795bbe2411d6970eef2e6740f2ae5f9d,司法行为-拘捕-被拘捕者,1,1,0.999
795bbe2411d6970eef2e6740f2ae5f9d,司法行为-拘捕-拘捕者,1,1,0.999
945c9c742312ec7cc28cd38ce1b70fde,司法行为-拘捕-被拘捕者,1,1,0.999
945c9c742312ec7cc28cd38ce1b70fde,司法行为-拘捕-拘捕者,1,0,0.6964
945c9c742312ec7cc28cd38ce1b70fde,司法行为-拘捕-时间,0,0,0.0008
bebe7990b5f0b4356d65e30ebfc35c40,司法行为-拘捕-被拘捕者,1,1,0.999
bebe7990b5f0b4356d65e30ebfc35c40,司法行为-拘捕-拘捕者,0,0,0.0024
bebe7990b5f0b4356d65e30ebfc35c40,司法行为-拘捕-时间,0,0,0.0008
c8a36578a04115d24a9a2172bb520165,司法行为-拘捕-被拘捕者,1,1,0.999
c8a36578a04115d24a9a2172bb520165,司法行为-拘捕-拘捕者,0,0,0.0188
c8a36578a04115d24a9a2172bb520165,司法行为-拘捕-时间,1,0,0.932
575ef9aef0e9cd04e943749c014ca055,司法行为-拘捕-被拘捕者,1,1,0.9989
575ef9aef0e9cd04e943749c014ca055,司法行为-拘捕-拘捕者,0,0,0.0076
575ef9aef0e9cd04e943749c014ca055,司法行为-拘捕-时间,0,0,0.0008
d737c04b1b732259492c9153b06731a6,司法行为-拘捕-拘捕者,1,1,0.8662
d737c04b1b732259492c9153b06731a6,司法行为-拘捕-被拘捕者,1,1,0.9989
d737c04b1b732259492c9153b06731a6,司法行为-拘捕-时间,0,0,0.0112
bccbd46d652160bcb03ece7305b5608a,司法行为-拘捕-拘捕者,1,1,0.7402
bccbd46d652160bcb03ece7305b5608a,司法行为-拘捕-时间,0,1,0.0011
bccbd46d652160bcb03ece7305b5608a,司法行为-拘捕-被拘捕者,1,1,0.999
bccbd46d652160bcb03ece7305b5608a,司法行为-起诉-原告,1,1,0.9229
bccbd46d652160bcb03ece7305b5608a,司法行为-起诉-被告,1,1,0.9972
bccbd46d652160bcb03ece7305b5608a,司法行为-起诉-时间,0,0,0.001
ed146e71bfcd89a72b07ccd996ec6449,司法行为-拘捕-拘捕者,1,1,0.9858
ed146e71bfcd89a72b07ccd996ec6449,司法行为-拘捕-时间,1,1,0.8978
ed146e71bfcd89a72b07ccd996ec6449,司法行为-拘捕-被拘捕者,1,1,0.9988
4049f2b4c60ba44df060a72e3515945a,组织关系-退出-退出方,1,1,0.999
4049f2b4c60ba44df060a72e3515945a,组织关系-退出-原所属组织,1,1,0.999
