context_id,role,label,pred_position,gold_position
6a4c8d6b56e2ce9bc515d49097b0ac1f,司法行为-拘捕-被拘捕者,1,"[(72, 79)]","[(72, 79)]"
6a4c8d6b56e2ce9bc515d49097b0ac1f,司法行为-拘捕-拘捕者,1,"[(31, 40)]","[(31, 40)]"
6a4c8d6b56e2ce9bc515d49097b0ac1f,司法行为-拘捕-时间,1,[],"[(17, 20)]"
6a4c8d6b56e2ce9bc515d49097b0ac1f,人生-死亡-时间,0,"[(15, 18)]",[]
6a4c8d6b56e2ce9bc515d49097b0ac1f,人生-死亡-死者年龄,0,[],[]
6a4c8d6b56e2ce9bc515d49097b0ac1f,人生-死亡-死者,0,[],[]
6a4c8d6b56e2ce9bc515d49097b0ac1f,人生-死亡-地点,0,[],[]
3e9f29170b66bbd7dcd9c450c0d62a18,司法行为-拘捕-时间,1,"[(53, 55)]","[(53, 55)]"
3e9f29170b66bbd7dcd9c450c0d62a18,司法行为-拘捕-拘捕者,1,"[(58, 67)]","[(58, 67)]"
3e9f29170b66bbd7dcd9c450c0d62a18,司法行为-拘捕-被拘捕者,1,"[(97, 89)]","[(82, 89)]"
95d6bfed5d1f28095e3c2e1bb0a4ba58,司法行为-拘捕-被拘捕者,1,"[(14, 18)]","[(14, 18)]"
95d6bfed5d1f28095e3c2e1bb0a4ba58,司法行为-拘捕-拘捕者,0,[],[]
95d6bfed5d1f28095e3c2e1bb0a4ba58,司法行为-拘捕-时间,0,[],[]
8e0fa09ab34f809175b44c7b3d0eca80,司法行为-拘捕-被拘捕者,1,"[(14, 26)]","[(24, 26)]"
8e0fa09ab34f809175b44c7b3d0eca80,司法行为-拘捕-拘捕者,0,[],[]
8e0fa09ab34f809175b44c7b3d0eca80,司法行为-拘捕-时间,0,[],[]
e64de03da3735c4c707fe5137ea771e8,司法行为-拘捕-被拘捕者,1,"[(23, 26)]","[(23, 26)]"
e64de03da3735c4c707fe5137ea771e8,司法行为-拘捕-拘捕者,1,"[(27, 28)]","[(27, 28)]"
e64de03da3735c4c707fe5137ea771e8,司法行为-拘捕-时间,0,[],[]
a6d54df18f2b247a578e6e43e1e3ff99,司法行为-拘捕-被拘捕者,1,"[(14, 17)]","[(14, 17)]"
a6d54df18f2b247a578e6e43e1e3ff99,司法行为-拘捕-拘捕者,1,"[(25, 26)]","[(25, 26)]"
a6d54df18f2b247a578e6e43e1e3ff99,司法行为-拘捕-时间,0,[],[]
925505f86b9885bafca61d5ba8dc3fca,司法行为-拘捕-被拘捕者,1,"[(20, 28), (30, 38), (67, 70)]","[(20, 38)]"
925505f86b9885bafca61d5ba8dc3fca,司法行为-拘捕-拘捕者,0,"[(77, 78)]",[]
925505f86b9885bafca61d5ba8dc3fca,司法行为-拘捕-时间,0,[],[]
bc48e53d927e6b8d241a2cf0cfc9a6dd,司法行为-拘捕-拘捕者,1,"[(13, 18)]","[(13, 18)]"
bc48e53d927e6b8d241a2cf0cfc9a6dd,司法行为-拘捕-被拘捕者,1,"[(23, 30)]","[(23, 30)]"
bc48e53d927e6b8d241a2cf0cfc9a6dd,司法行为-拘捕-时间,0,[],[]
00250688f8d306729f71ede66ffd72d7,司法行为-拘捕-时间,1,"[(12, 17)]","[(12, 17)]"
00250688f8d306729f71ede66ffd72d7,司法行为-拘捕-拘捕者,1,"[(20, 34)]","[(20, 34)]"
00250688f8d306729f71ede66ffd72d7,司法行为-拘捕-被拘捕者,1,"[(66, 72)]","[(66, 72)]"
540114cca1dc86410f68b805cf54751a,司法行为-拘捕-时间,1,"[(12, 13)]","[(12, 13)]"
540114cca1dc86410f68b805cf54751a,司法行为-拘捕-拘捕者,1,"[(16, 24)]","[(16, 24)]"
540114cca1dc86410f68b805cf54751a,司法行为-拘捕-被拘捕者,1,"[(44, 52)]","[(46, 52)]"
795bbe2411d6970eef2e6740f2ae5f9d,司法行为-拘捕-时间,1,"[(12, 15)]","[(12, 15)]"
795bbe2411d6970eef2e6740f2ae5f9d,司法行为-拘捕-被拘捕者,1,"[(27, 33)]","[(27, 33)]"
795bbe2411d6970eef2e6740f2ae5f9d,司法行为-拘捕-拘捕者,1,"[(124, 125)]","[(124, 125)]"
945c9c742312ec7cc28cd38ce1b70fde,司法行为-拘捕-被拘捕者,1,"[(22, 23), (30, 33)]","[(22, 23), (30, 33)]"
945c9c742312ec7cc28cd38ce1b70fde,司法行为-拘捕-拘捕者,0,"[(25, 26)]",[]
945c9c742312ec7cc28cd38ce1b70fde,司法行为-拘捕-时间,0,[],[]
bebe7990b5f0b4356d65e30ebfc35c40,司法行为-拘捕-被拘捕者,1,"[(14, 20)]","[(14, 20)]"
bebe7990b5f0b4356d65e30ebfc35c40,司法行为-拘捕-拘捕者,0,[],[]
bebe7990b5f0b4356d65e30ebfc35c40,司法行为-拘捕-时间,0,[],[]
c8a36578a04115d24a9a2172bb520165,司法行为-拘捕-被拘捕者,1,"[(21, 29)]","[(125, 134)]"
c8a36578a04115d24a9a2172bb520165,司法行为-拘捕-拘捕者,0,[],[]
c8a36578a04115d24a9a2172bb520165,司法行为-拘捕-时间,0,[],[]
575ef9aef0e9cd04e943749c014ca055,司法行为-拘捕-被拘捕者,1,"[(27, 32)]","[(27, 32)]"
575ef9aef0e9cd04e943749c014ca055,司法行为-拘捕-拘捕者,0,[],[]
575ef9aef0e9cd04e943749c014ca055,司法行为-拘捕-时间,0,[],[]
d737c04b1b732259492c9153b06731a6,司法行为-拘捕-拘捕者,1,"[(37, 40)]","[(37, 40)]"
d737c04b1b732259492c9153b06731a6,司法行为-拘捕-被拘捕者,1,"[(63, 73)]","[(63, 73)]"
d737c04b1b732259492c9153b06731a6,司法行为-拘捕-时间,0,[],[]
bccbd46d652160bcb03ece7305b5608a,司法行为-拘捕-拘捕者,1,"[(162, 173)]","[(162, 173)]"
bccbd46d652160bcb03ece7305b5608a,司法行为-拘捕-时间,1,"[(158, 159)]","[(158, 159)]"
bccbd46d652160bcb03ece7305b5608a,司法行为-拘捕-被拘捕者,1,"[(75, 73), (87, 85), (180, 98), (189, 187)]","[(71, 73), (83, 85), (96, 98)]"
bccbd46d652160bcb03ece7305b5608a,司法行为-起诉-原告,1,"[(134, 141), (149, 152)]","[(149, 152)]"
bccbd46d652160bcb03ece7305b5608a,司法行为-起诉-被告,1,"[(24, 71), (73, 83), (85, 96)]","[(24, 71), (73, 83), (85, 96)]"
bccbd46d652160bcb03ece7305b5608a,司法行为-起诉-时间,0,[],[]
ed146e71bfcd89a72b07ccd996ec6449,司法行为-拘捕-拘捕者,1,"[(122, 123)]","[(122, 123)]"
ed146e71bfcd89a72b07ccd996ec6449,司法行为-拘捕-时间,1,[],"[(149, 150)]"
ed146e71bfcd89a72b07ccd996ec6449,司法行为-拘捕-被拘捕者,1,"[(60, 148)]","[(128, 148)]"
4049f2b4c60ba44df060a72e3515945a,组织关系-退出-退出方,1,"[(16, 19)]","[(16, 19)]"
4049f2b4c60ba44df060a72e3515945a,组织关系-退出-原所属组织,1,"[(26, 28)]","[(26, 28)]"
4049f2b4c60ba44df060a72e3515945a,组织关系-退出-时间,0,[],[]
00587ba9fe5581d9df6ce9373f139a9d,组织关系-退出-退出方,1,"[(21, 23)]","[(21, 23)]"
00587ba9fe5581d9df6ce9373f139a9d,交往-道歉-道歉者,1,"[(25, 27)]","[(25, 27)]"
00587ba9fe5581d9df6ce9373f139a9d,组织关系-退出-时间,0,[],[]
00587ba9fe5581d9df6ce9373f139a9d,交往-道歉-道歉对象,0,[],[]
00587ba9fe5581d9df6ce9373f139a9d,交往-道歉-时间,0,[],[]
00587ba9fe5581d9df6ce9373f139a9d,组织关系-退出-原所属组织,0,[],[]
8b112dc55cffb50ca48dddd93ab5dd4d,组织关系-退出-退出方,1,"[(27, 32)]","[(27, 32)]"
8b112dc55cffb50ca48dddd93ab5dd4d,组织关系-退出-原所属组织,1,"[(23, 25)]","[(23, 25)]"
8b112dc55cffb50ca48dddd93ab5dd4d,组织关系-退出-时间,0,[],[]
430f85ec6e212672afa6da13cec02e38,组织关系-退出-退出方,1,"[(17, 19)]","[(17, 19)]"
430f85ec6e212672afa6da13cec02e38,组织关系-退出-原所属组织,1,"[(27, 29)]","[(27, 29)]"
430f85ec6e212672afa6da13cec02e38,组织关系-退出-时间,0,"[(12, 14)]",[]
f12cbb9d8dd633b9cc44a45818219e99,组织关系-退出-原所属组织,1,"[(44, 46)]","[(44, 46)]"
f12cbb9d8dd633b9cc44a45818219e99,组织关系-退出-退出方,1,"[(22, 30), (32, 39)]","[(22, 30), (32, 39)]"
f12cbb9d8dd633b9cc44a45818219e99,组织关系-加盟-所加盟组织,1,"[(44, 46)]","[(50, 59)]"
f12cbb9d8dd633b9cc44a45818219e99,组织关系-加盟-加盟者,1,"[(32, 39)]","[(22, 30), (32, 39)]"
f12cbb9d8dd633b9cc44a45818219e99,组织关系-退出-时间,0,[],[]
f12cbb9d8dd633b9cc44a45818219e99,组织关系-加盟-时间,0,[],[]
516aaec5381655b24c9187a7375ccaa7,组织关系-退出-退出方,1,"[(51, 53)]","[(51, 53)]"
516aaec5381655b24c9187a7375ccaa7,组织关系-退出-原所属组织,1,"[(63, 68)]","[(63, 68)]"
516aaec5381655b24c9187a7375ccaa7,组织关系-退出-时间,0,[],[]
1964cc104cce285af014618c876bf72f,组织关系-退出-原所属组织,1,"[(36, 38)]","[(36, 38)]"
1964cc104cce285af014618c876bf72f,组织关系-退出-退出方,0,"[(13, 13)]",[]
1964cc104cce285af014618c876bf72f,组织关系-退出-时间,0,"[(18, 19)]",[]
f0ba95e767c7733ff0cebe896927a99d,组织关系-退出-退出方,1,"[(15, 18)]","[(15, 22)]"
f0ba95e767c7733ff0cebe896927a99d,组织关系-退出-原所属组织,1,"[(33, 38)]","[(33, 38)]"
f0ba95e767c7733ff0cebe896927a99d,组织关系-退出-时间,0,[],[]
ca81f3e7ee35d1302bb5ceb62a5d1e3a,组织关系-退出-时间,1,"[(12, 13)]","[(12, 13)]"
ca81f3e7ee35d1302bb5ceb62a5d1e3a,组织关系-退出-退出方,1,"[(16, 26)]","[(16, 26)]"
ca81f3e7ee35d1302bb5ceb62a5d1e3a,组织关系-退出-原所属组织,1,"[(32, 40)]","[(32, 40)]"
f717543dad69344d0aea7316ee4a2d0f,组织关系-退出-退出方,1,"[(16, 19)]","[(16, 19)]"
f717543dad69344d0aea7316ee4a2d0f,组织关系-退出-原所属组织,1,"[(30, 32)]","[(30, 32)]"
f717543dad69344d0aea7316ee4a2d0f,组织关系-退出-时间,0,[],[]
28925280c719feab1611e98f5112d310,组织关系-退出-退出方,1,"[(18, 21)]","[(18, 21)]"
28925280c719feab1611e98f5112d310,组织关系-退出-原所属组织,1,"[(28, 29)]","[(28, 29)]"
28925280c719feab1611e98f5112d310,组织关系-退出-时间,0,[],[]
5f7ffdcfe0d5bc3771f1763f37ef0b04,组织关系-退出-退出方,1,"[(30, 32)]","[(30, 32)]"
5f7ffdcfe0d5bc3771f1763f37ef0b04,组织关系-退出-原所属组织,1,"[(37, 39)]","[(37, 39)]"
5f7ffdcfe0d5bc3771f1763f37ef0b04,组织关系-退出-时间,0,[],[]
d7a87b43fef03609aab9f12643401d6d,组织关系-退出-退出方,1,"[(13, 28)]","[(20, 28)]"
d7a87b43fef03609aab9f12643401d6d,组织关系-退出-原所属组织,1,"[(34, 48)]","[(34, 48)]"
d7a87b43fef03609aab9f12643401d6d,组织关系-退出-时间,0,[],[]
a61d2428fcc2935977ed1e912146679b,组织关系-退出-退出方,1,"[(20, 22)]","[(20, 22)]"
a61d2428fcc2935977ed1e912146679b,组织关系-退出-原所属组织,1,"[(31, 34)]","[(31, 34)]"
a61d2428fcc2935977ed1e912146679b,组织关系-退出-时间,0,[],[]
d63917d81ec600d9531baef2581bea8e,组织关系-退出-退出方,1,"[(49, 50)]","[(49, 50)]"
d63917d81ec600d9531baef2581bea8e,组织关系-退出-时间,0,[],[]
d63917d81ec600d9531baef2581bea8e,组织关系-退出-原所属组织,0,[],[]
ff9ceb90c6480f58427e51d50984a6eb,组织关系-退出-退出方,1,"[(13, 15)]","[(13, 15)]"
ff9ceb90c6480f58427e51d50984a6eb,组织关系-退出-原所属组织,1,"[(20, 22)]","[(20, 22)]"
ff9ceb90c6480f58427e51d50984a6eb,组织关系-退出-时间,0,[],[]
e2b021f81e16fd36511b439b02125192,组织关系-退出-退出方,1,"[(28, 31)]","[(28, 31)]"
e2b021f81e16fd36511b439b02125192,组织关系-退出-原所属组织,1,"[(15, 18)]","[(15, 20)]"
e2b021f81e16fd36511b439b02125192,组织关系-退出-时间,0,[],[]
095e35fb20d931e1504dbbfbb9a88863,组织关系-退出-原所属组织,1,"[(54, 58)]","[(54, 58)]"
095e35fb20d931e1504dbbfbb9a88863,组织关系-退出-退出方,0,[],[]
095e35fb20d931e1504dbbfbb9a88863,组织关系-退出-时间,0,[],[]
e86d977c3e762574cb321320d8d70868,组织关系-退出-退出方,1,"[(15, 17)]","[(15, 17)]"
e86d977c3e762574cb321320d8d70868,组织关系-退出-原所属组织,1,"[(22, 24)]","[(22, 24)]"
e86d977c3e762574cb321320d8d70868,组织关系-退出-时间,0,[],[]
0a3bbca263d8b0bb994dffcb7775c822,组织关系-退出-退出方,1,"[(17, 19)]","[(17, 19)]"
0a3bbca263d8b0bb994dffcb7775c822,组织关系-退出-原所属组织,1,"[(24, 29)]","[(24, 29)]"
0a3bbca263d8b0bb994dffcb7775c822,组织关系-退出-时间,0,[],[]
8ed768fcd1a84ce0805ebc3cbd764220,灾害/意外-洪灾-地点,1,"[(17, 18)]","[(17, 18)]"
8ed768fcd1a84ce0805ebc3cbd764220,灾害/意外-洪灾-受伤人数,0,[],[]
8ed768fcd1a84ce0805ebc3cbd764220,灾害/意外-洪灾-死亡人数,0,[],[]
8ed768fcd1a84ce0805ebc3cbd764220,灾害/意外-洪灾-时间,0,[],[]
f7806e666c7b7f47ac2795065364c4bc,灾害/意外-洪灾-时间,1,"[(13, 20)]","[(13, 20)]"
f7806e666c7b7f47ac2795065364c4bc,人生-死亡-时间,1,"[(10, 17)]","[(10, 17)]"
f7806e666c7b7f47ac2795065364c4bc,人生-死亡-死者,1,"[(19, 21)]","[(19, 21)]"
f7806e666c7b7f47ac2795065364c4bc,人生-死亡-死者年龄,1,"[(45, 46)]","[(45, 46)]"
f7806e666c7b7f47ac2795065364c4bc,灾害/意外-洪灾-地点,0,[],[]
f7806e666c7b7f47ac2795065364c4bc,灾害/意外-洪灾-受伤人数,0,[],[]
f7806e666c7b7f47ac2795065364c4bc,灾害/意外-洪灾-死亡人数,0,[],[]
f7806e666c7b7f47ac2795065364c4bc,人生-死亡-地点,0,[],[]
9edf777fb104e4c0980cb10a93229af5,灾害/意外-洪灾-时间,1,"[(13, 18)]","[(13, 18)]"
9edf777fb104e4c0980cb10a93229af5,灾害/意外-洪灾-地点,1,"[(20, 27)]","[(20, 27)]"
9edf777fb104e4c0980cb10a93229af5,灾害/意外-洪灾-死亡人数,1,"[(61, 62)]","[(61, 62)]"
9edf777fb104e4c0980cb10a93229af5,灾害/意外-洪灾-受伤人数,0,[],[]
58e45b160cc875437545e71066a1ca2b,灾害/意外-洪灾-时间,1,"[(25, 34)]","[(25, 34)]"
58e45b160cc875437545e71066a1ca2b,灾害/意外-洪灾-地点,1,"[(36, 40)]","[(36, 40)]"
58e45b160cc875437545e71066a1ca2b,灾害/意外-洪灾-死亡人数,0,[],[]
58e45b160cc875437545e71066a1ca2b,灾害/意外-洪灾-受伤人数,0,[],[]
3eb32b58946c3e3f0bd2a4f27a4fea11,灾害/意外-洪灾-地点,1,"[(46, 47)]","[(46, 49)]"
3eb32b58946c3e3f0bd2a4f27a4fea11,灾害/意外-洪灾-死亡人数,0,[],[]
3eb32b58946c3e3f0bd2a4f27a4fea11,灾害/意外-洪灾-时间,0,"[(20, 21)]",[]
3eb32b58946c3e3f0bd2a4f27a4fea11,灾害/意外-洪灾-受伤人数,0,[],[]
58536c2192f4236030b76b4f9512f655,组织行为-游行-游行组织,1,[],"[(14, 19)]"
58536c2192f4236030b76b4f9512f655,组织行为-游行-游行人数,1,"[(26, 30)]","[(26, 30)]"
58536c2192f4236030b76b4f9512f655,组织行为-游行-时间,0,[],[]
58536c2192f4236030b76b4f9512f655,组织行为-游行-地点,0,[],[]
3d13d41ecc38d2f27da25043864e8cb3,组织行为-游行-地点,1,"[(15, 21)]","[(15, 21)]"
3d13d41ecc38d2f27da25043864e8cb3,组织行为-游行-时间,0,[],[]
3d13d41ecc38d2f27da25043864e8cb3,组织行为-游行-游行人数,0,[],[]
3d13d41ecc38d2f27da25043864e8cb3,组织行为-游行-游行组织,0,"[(40, 46)]",[]
2678649424a800afb7cba1bd2ff34457,组织行为-游行-地点,1,[],"[(12, 14)]"
2678649424a800afb7cba1bd2ff34457,组织行为-游行-时间,0,[],[]
2678649424a800afb7cba1bd2ff34457,组织行为-游行-游行人数,0,[],[]
2678649424a800afb7cba1bd2ff34457,组织行为-游行-游行组织,0,"[(14, 19)]",[]
9355109fd19000cacc01085aa2922c09,组织行为-游行-游行组织,1,"[(14, 17)]","[(14, 17)]"
9355109fd19000cacc01085aa2922c09,组织行为-游行-地点,0,"[(12, 13)]",[]
9355109fd19000cacc01085aa2922c09,组织行为-游行-时间,0,[],[]
9355109fd19000cacc01085aa2922c09,组织行为-游行-游行人数,0,[],[]
27b58127d6f6e3f0757e1fc6cb903bcb,组织行为-游行-地点,1,"[(29, 30)]","[(29, 30)]"
27b58127d6f6e3f0757e1fc6cb903bcb,组织行为-游行-时间,0,[],[]
27b58127d6f6e3f0757e1fc6cb903bcb,组织行为-游行-游行人数,0,[],[]
27b58127d6f6e3f0757e1fc6cb903bcb,组织行为-游行-游行组织,0,[],[]
85be15275b66242e073afc979f716fe2,组织行为-游行-时间,1,"[(12, 13)]","[(12, 13), (137, 140)]"
85be15275b66242e073afc979f716fe2,组织行为-游行-地点,1,"[(43, 47)]","[(43, 47)]"
85be15275b66242e073afc979f716fe2,组织行为-游行-游行人数,1,[],"[(35, 37), (98, 102)]"
85be15275b66242e073afc979f716fe2,司法行为-拘捕-拘捕者,1,"[(149, 153)]","[(149, 153)]"
85be15275b66242e073afc979f716fe2,司法行为-拘捕-被拘捕者,1,"[(158, 166), (173, 176)]","[(158, 166), (173, 176)]"
85be15275b66242e073afc979f716fe2,司法行为-拘捕-时间,0,"[(137, 140)]",[]
85be15275b66242e073afc979f716fe2,组织行为-游行-游行组织,0,[],[]
cece8f1a2418d59ec2d250ac818d8d86,组织行为-游行-地点,1,"[(32, 34)]","[(32, 34)]"
cece8f1a2418d59ec2d250ac818d8d86,组织行为-游行-时间,0,[],[]
cece8f1a2418d59ec2d250ac818d8d86,组织行为-游行-游行人数,0,[],[]
cece8f1a2418d59ec2d250ac818d8d86,组织行为-游行-游行组织,0,[],[]
8a36fb5658a748b449204a7ce945f71e,财经/交易-加息-加息机构,1,"[(28, 33)]","[(28, 33)]"
8a36fb5658a748b449204a7ce945f71e,财经/交易-加息-时间,0,[],[]
8a36fb5658a748b449204a7ce945f71e,财经/交易-加息-加息幅度,0,"[(36, 38)]",[]
c614c0d87d0a5ee56b036d1f71d43ef1,财经/交易-加息-加息机构,1,"[(15, 18)]","[(15, 18)]"
c614c0d87d0a5ee56b036d1f71d43ef1,财经/交易-加息-加息幅度,1,"[(21, 24)]","[(21, 24)]"
c614c0d87d0a5ee56b036d1f71d43ef1,财经/交易-加息-时间,0,[],[]
34cfa84d69e5672a4a646d93e095fe91,财经/交易-加息-加息机构,1,"[(16, 19)]","[(16, 19)]"
34cfa84d69e5672a4a646d93e095fe91,财经/交易-加息-时间,0,[],[]
34cfa84d69e5672a4a646d93e095fe91,财经/交易-加息-加息幅度,0,[],[]
d50043fa1d8ad9e2485c9531d5c606ae,灾害/意外-坠机-死亡人数,1,"[(36, 39)]","[(38, 39)]"
d50043fa1d8ad9e2485c9531d5c606ae,灾害/意外-坠机-受伤人数,0,[],[]
d50043fa1d8ad9e2485c9531d5c606ae,灾害/意外-坠机-时间,0,[],[]
d50043fa1d8ad9e2485c9531d5c606ae,灾害/意外-坠机-地点,0,"[(18, 19)]",[]
5d76e2cb945c55167f3a651a5a7ff025,灾害/意外-坠机-地点,1,"[(30, 37)]","[(30, 37)]"
5d76e2cb945c55167f3a651a5a7ff025,灾害/意外-坠机-受伤人数,0,[],[]
5d76e2cb945c55167f3a651a5a7ff025,灾害/意外-坠机-时间,0,[],[]
5d76e2cb945c55167f3a651a5a7ff025,灾害/意外-坠机-死亡人数,0,[],[]
e58f93c41912dbdab8bd7d24185a2d6f,灾害/意外-坠机-时间,1,"[(13, 16)]","[(13, 16)]"
e58f93c41912dbdab8bd7d24185a2d6f,灾害/意外-坠机-地点,1,"[(34, 51)]","[(34, 51)]"
e58f93c41912dbdab8bd7d24185a2d6f,灾害/意外-坠机-死亡人数,1,"[(59, 60)]","[(59, 60)]"
e58f93c41912dbdab8bd7d24185a2d6f,人生-死亡-时间,1,"[(10, 13)]","[(10, 13)]"
e58f93c41912dbdab8bd7d24185a2d6f,人生-死亡-地点,1,"[(31, 48)]","[(31, 48)]"
e58f93c41912dbdab8bd7d24185a2d6f,人生-死亡-死者,1,[],"[(52, 55)]"
e58f93c41912dbdab8bd7d24185a2d6f,人生-死亡-死者年龄,0,[],[]
e58f93c41912dbdab8bd7d24185a2d6f,灾害/意外-坠机-受伤人数,0,[],[]
66502273464b60178f5df6b6dada464d,灾害/意外-坠机-时间,1,"[(32, 35)]","[(32, 35)]"
66502273464b60178f5df6b6dada464d,灾害/意外-坠机-受伤人数,0,[],[]
66502273464b60178f5df6b6dada464d,灾害/意外-坠机-地点,0,[],[]
66502273464b60178f5df6b6dada464d,灾害/意外-坠机-死亡人数,0,[],[]
59950e8a6cb4aaf21205dcdf5fb8781a,灾害/意外-坠机-时间,1,"[(31, 38)]","[(31, 38)]"
59950e8a6cb4aaf21205dcdf5fb8781a,灾害/意外-坠机-地点,1,"[(55, 62)]","[(55, 62)]"
59950e8a6cb4aaf21205dcdf5fb8781a,灾害/意外-起火-时间,1,"[(31, 38)]","[(31, 38)]"
59950e8a6cb4aaf21205dcdf5fb8781a,灾害/意外-起火-地点,1,"[(13, 24)]","[(55, 62)]"
59950e8a6cb4aaf21205dcdf5fb8781a,灾害/意外-起火-死亡人数,0,[],[]
59950e8a6cb4aaf21205dcdf5fb8781a,灾害/意外-起火-受伤人数,0,[],[]
59950e8a6cb4aaf21205dcdf5fb8781a,灾害/意外-坠机-受伤人数,0,[],[]
59950e8a6cb4aaf21205dcdf5fb8781a,灾害/意外-坠机-死亡人数,0,[],[]
04e122cb59b8d94aed70b7a784a6106d,灾害/意外-坠机-地点,1,"[(83, 84)]","[(83, 84)]"
04e122cb59b8d94aed70b7a784a6106d,灾害/意外-坠机-受伤人数,0,[],[]
04e122cb59b8d94aed70b7a784a6106d,灾害/意外-坠机-时间,0,[],[]
04e122cb59b8d94aed70b7a784a6106d,灾害/意外-坠机-死亡人数,0,[],[]
da9e916ac660d651bf53fc7eb41bc034,灾害/意外-坠机-时间,1,"[(22, 23)]","[(22, 23)]"
da9e916ac660d651bf53fc7eb41bc034,灾害/意外-坠机-地点,1,"[(13, 21)]","[(13, 21)]"
da9e916ac660d651bf53fc7eb41bc034,灾害/意外-坠机-死亡人数,1,"[(37, 38)]","[(37, 38)]"
da9e916ac660d651bf53fc7eb41bc034,人生-死亡-地点,1,"[(10, 18)]","[(10, 18)]"
da9e916ac660d651bf53fc7eb41bc034,人生-死亡-时间,1,"[(19, 20)]","[(19, 20)]"
da9e916ac660d651bf53fc7eb41bc034,人生-死亡-死者年龄,0,[],[]
da9e916ac660d651bf53fc7eb41bc034,人生-死亡-死者,0,[],[]
da9e916ac660d651bf53fc7eb41bc034,灾害/意外-坠机-受伤人数,0,[],[]
6910ef5a15289d0a0c3bd35ec64380ef,灾害/意外-坠机-时间,1,"[(13, 14)]","[(13, 14)]"
6910ef5a15289d0a0c3bd35ec64380ef,灾害/意外-坠机-地点,1,"[(16, 19)]","[(16, 19)]"
6910ef5a15289d0a0c3bd35ec64380ef,灾害/意外-坠机-受伤人数,0,[],[]
6910ef5a15289d0a0c3bd35ec64380ef,灾害/意外-坠机-死亡人数,0,[],[]
3a117916db2c943c77c0ebad025f2146,灾害/意外-坠机-地点,1,"[(23, 27)]","[(23, 24)]"
3a117916db2c943c77c0ebad025f2146,灾害/意外-起火-地点,1,"[(23, 27)]","[(23, 27)]"
3a117916db2c943c77c0ebad025f2146,人生-死亡-死者,1,"[(32, 35)]","[(32, 35)]"
3a117916db2c943c77c0ebad025f2146,人生-死亡-时间,0,[],[]
3a117916db2c943c77c0ebad025f2146,灾害/意外-起火-时间,0,[],[]
3a117916db2c943c77c0ebad025f2146,灾害/意外-起火-死亡人数,0,[],[]
3a117916db2c943c77c0ebad025f2146,人生-死亡-死者年龄,0,[],[]
3a117916db2c943c77c0ebad025f2146,灾害/意外-起火-受伤人数,0,[],[]
3a117916db2c943c77c0ebad025f2146,灾害/意外-坠机-时间,0,[],[]
3a117916db2c943c77c0ebad025f2146,灾害/意外-坠机-受伤人数,0,[],[]
3a117916db2c943c77c0ebad025f2146,灾害/意外-坠机-死亡人数,0,[],[]
3a117916db2c943c77c0ebad025f2146,人生-死亡-地点,0,"[(20, 24)]",[]
f42bfc81cb1f1e1946b32faefaceff35,灾害/意外-坠机-时间,1,"[(19, 20)]","[(19, 20)]"
f42bfc81cb1f1e1946b32faefaceff35,灾害/意外-坠机-受伤人数,0,[],[]
f42bfc81cb1f1e1946b32faefaceff35,灾害/意外-坠机-地点,0,"[(13, 14)]",[]
f42bfc81cb1f1e1946b32faefaceff35,灾害/意外-坠机-死亡人数,0,[],[]
0b9ada91e0ceaea53cc1a855af036ac8,灾害/意外-坠机-时间,1,"[(25, 39)]","[(25, 39)]"
0b9ada91e0ceaea53cc1a855af036ac8,灾害/意外-坠机-地点,1,"[(41, 55)]","[(41, 55)]"
0b9ada91e0ceaea53cc1a855af036ac8,人生-死亡-时间,0,"[(22, 36)]",[]
0b9ada91e0ceaea53cc1a855af036ac8,人生-死亡-死者年龄,0,[],[]
0b9ada91e0ceaea53cc1a855af036ac8,人生-死亡-死者,0,"[(74, 96)]",[]
0b9ada91e0ceaea53cc1a855af036ac8,灾害/意外-坠机-受伤人数,0,[],[]
0b9ada91e0ceaea53cc1a855af036ac8,灾害/意外-坠机-死亡人数,0,"[(81, 82)]",[]
0b9ada91e0ceaea53cc1a855af036ac8,人生-死亡-地点,0,"[(38, 52)]",[]
badf6935f47621c1966c02f75afad6a5,灾害/意外-坠机-时间,1,"[(27, 28)]","[(27, 28)]"
badf6935f47621c1966c02f75afad6a5,灾害/意外-坠机-地点,1,"[(30, 34)]","[(30, 34)]"
badf6935f47621c1966c02f75afad6a5,灾害/意外-坠机-死亡人数,1,"[(46, 47)]","[(46, 47)]"
badf6935f47621c1966c02f75afad6a5,灾害/意外-坠机-受伤人数,0,[],[]
871eabdc0d2fb5571f257fedbe37395d,交往-道歉-时间,1,"[(79, 80)]","[(11, 12)]"
871eabdc0d2fb5571f257fedbe37395d,交往-道歉-道歉者,1,"[(82, 91)]","[(29, 31)]"
871eabdc0d2fb5571f257fedbe37395d,交往-道歉-道歉对象,1,"[(102, 108)]","[(102, 108)]"
96561fe4c84786a9e5aadb0cbd1ffc27,交往-道歉-道歉者,1,"[(11, 21)]","[(16, 19)]"
96561fe4c84786a9e5aadb0cbd1ffc27,交往-道歉-道歉对象,0,[],[]
96561fe4c84786a9e5aadb0cbd1ffc27,交往-道歉-时间,0,[],[]
06367dd3ffbcb63fcc4b3fe2f504e6a4,交往-道歉-时间,1,[],"[(10, 11)]"
