context_id,role,pred,gold
8582108fe01612298f6821fbac4b468c,司法行为-拘捕-时间,"[(12, 13)]",[]
bc889d1d7fa7c203a1790024f062b70f,司法行为-拘捕-时间,"[(61, 64)]","[(61, 64)]"
bc889d1d7fa7c203a1790024f062b70f,司法行为-拘捕-拘捕者,"[(52, 96)]","[(93, 96)]"
bc889d1d7fa7c203a1790024f062b70f,司法行为-拘捕-被拘捕者,"[(49, 50)]","[(49, 50)]"
20627ea419de4895d7e9adaed3204f9d,司法行为-拘捕-被拘捕者,"[(57, 62)]","[(58, 62)]"
38dbcf9115ee6f02de983ab78adf8cfa,司法行为-拘捕-被拘捕者,"[(30, 32)]","[(30, 32)]"
38dbcf9115ee6f02de983ab78adf8cfa,司法行为-拘捕-拘捕者,"[(34, 35)]","[(34, 35)]"
07dfc3d5b5a42136f5a1e37ba93afb71,司法行为-拘捕-被拘捕者,"[(20, 21)]","[(20, 21)]"
07dfc3d5b5a42136f5a1e37ba93afb71,司法行为-拘捕-拘捕者,"[(22, 24)]",[]
5fa84553fefc39bb239ca457afa44fa5,司法行为-拘捕-拘捕者,"[(36, 37)]","[(36, 37)]"
5fa84553fefc39bb239ca457afa44fa5,司法行为-拘捕-被拘捕者,"[(14, 17)]","[(14, 17)]"
2a59cf0635298801b3301a74741c8b6f,司法行为-拘捕-被拘捕者,"[(19, 20)]","[(14, 20)]"
7592b344b3488f34051500fd4685e2fa,司法行为-拘捕-被拘捕者,"[(17, 19)]","[(18, 19)]"
7592b344b3488f34051500fd4685e2fa,司法行为-拘捕-拘捕者,"[(21, 26)]","[(21, 26)]"
20b67cb973706b4422a2ec48ddb9d351,司法行为-拘捕-拘捕者,"[(35, 41), (69, 74)]","[(69, 74)]"
20b67cb973706b4422a2ec48ddb9d351,司法行为-拘捕-时间,"[(12, 66)]","[(12, 13)]"
20b67cb973706b4422a2ec48ddb9d351,司法行为-拘捕-被拘捕者,"[(92, 98)]","[(92, 98)]"
1af9f9bf442552adf2cf85b0ce624fbb,司法行为-拘捕-拘捕者,"[(13, 21)]","[(13, 21)]"
1af9f9bf442552adf2cf85b0ce624fbb,司法行为-拘捕-被拘捕者,"[(54, 60)]","[(54, 60)]"
640d20eca98aeb71f02e936828092547,司法行为-拘捕-拘捕者,"[(21, 24)]","[(21, 24)]"
9e7c8ebda69038e6e895e264fe2f1ee0,司法行为-拘捕-被拘捕者,"[(25, 29)]","[(25, 29)]"
4bb02972f4d44a67aa2a745dba1deb05,司法行为-拘捕-被拘捕者,"[(26, 38), (45, 46)]","[(26, 38)]"
4bb02972f4d44a67aa2a745dba1deb05,司法行为-入狱-入狱者,"[(25, 37)]","[(25, 37), (44, 45)]"
4bb02972f4d44a67aa2a745dba1deb05,司法行为-入狱-刑期,[],"[(48, 51)]"
c48869f8bde506914568acf706cef49c,司法行为-拘捕-被拘捕者,"[(56, 70)]","[(56, 70)]"
84328537a8b38be680a7d9aa765a5ff8,司法行为-拘捕-拘捕者,"[(24, 25)]",[]
84328537a8b38be680a7d9aa765a5ff8,司法行为-拘捕-被拘捕者,"[(14, 15)]","[(14, 15)]"
c3c249d7999f1484c268290f633d9630,司法行为-拘捕-被拘捕者,"[(205, 206)]","[(205, 206)]"
c3c249d7999f1484c268290f633d9630,司法行为-拘捕-时间,"[(198, 201)]","[(198, 201)]"
dfcaeb17ed8394f9bb55bd28cbf19323,司法行为-拘捕-拘捕者,"[(40, 41)]","[(40, 41)]"
dfcaeb17ed8394f9bb55bd28cbf19323,司法行为-拘捕-被拘捕者,"[(22, 35)]","[(22, 35)]"
dfcaeb17ed8394f9bb55bd28cbf19323,司法行为-拘捕-时间,"[(35, 37)]","[(35, 37)]"
edc12fae34fbcbf03ea16647cbe4534c,司法行为-拘捕-被拘捕者,"[(14, 32)]","[(28, 32)]"
72b1b983937a3e62bf7d117e2c86eb16,司法行为-拘捕-被拘捕者,"[(14, 15)]","[(14, 15)]"
e6e1a6304ac6f72aca1dd2cea189901c,司法行为-拘捕-时间,"[(21, 24)]","[(21, 24)]"
e6e1a6304ac6f72aca1dd2cea189901c,司法行为-拘捕-拘捕者,"[(34, 45)]","[(34, 45)]"
e6e1a6304ac6f72aca1dd2cea189901c,司法行为-拘捕-被拘捕者,"[(28, 33)]","[(28, 33)]"
359c6eedc4efaf8b7efca13184556bed,司法行为-拘捕-时间,"[(17, 19)]","[(17, 19)]"
359c6eedc4efaf8b7efca13184556bed,司法行为-拘捕-拘捕者,"[(13, 16)]","[(13, 16)]"
bd7ff74858931b7f1f8a9e3423996a75,司法行为-拘捕-被拘捕者,[],"[(28, 33)]"
eb575374fcb42048336877b3ca6f98e4,司法行为-拘捕-拘捕者,"[(32, 33)]","[(32, 33)]"
eb575374fcb42048336877b3ca6f98e4,司法行为-拘捕-被拘捕者,"[(14, 15)]","[(14, 15)]"
aa3f0b12e1aea8a8d5ea037110409b69,司法行为-拘捕-时间,"[(12, 13)]","[(12, 13)]"
aa3f0b12e1aea8a8d5ea037110409b69,司法行为-拘捕-被拘捕者,"[(37, 31)]","[(39, 42)]"
aa3f0b12e1aea8a8d5ea037110409b69,司法行为-拘捕-拘捕者,[],"[(16, 30)]"
d5c19a9f907aecd6e7e029a91de6a32b,司法行为-拘捕-被拘捕者,[],"[(30, 41)]"
d5c19a9f907aecd6e7e029a91de6a32b,司法行为-拘捕-时间,[],[]
d5c19a9f907aecd6e7e029a91de6a32b,司法行为-拘捕-拘捕者,[],[]
9ba8ba0a875064362000823c657e1304,司法行为-拘捕-时间,"[(16, 17)]","[(16, 17)]"
9ba8ba0a875064362000823c657e1304,司法行为-拘捕-拘捕者,"[(13, 16)]","[(13, 16)]"
9ba8ba0a875064362000823c657e1304,司法行为-拘捕-被拘捕者,"[(52, 58)]","[(52, 56)]"
e957ccb21141699cb7ce9ba925125d17,司法行为-拘捕-被拘捕者,"[(19, 27)]","[(19, 27)]"
1609464f45124e09edacd7cda164f67b,司法行为-拘捕-时间,"[(25, 26)]","[(35, 36)]"
1609464f45124e09edacd7cda164f67b,司法行为-拘捕-拘捕者,[],"[(29, 35)]"
1609464f45124e09edacd7cda164f67b,司法行为-拘捕-被拘捕者,[],"[(64, 67)]"
44ac5b5b9c98f1dca13ceed7704d90a1,司法行为-拘捕-被拘捕者,"[(14, 20)]","[(14, 20)]"
44ac5b5b9c98f1dca13ceed7704d90a1,司法行为-拘捕-拘捕者,[],"[(31, 32)]"
8961edb5b0e0bd838b47de5fc4ab7419,司法行为-拘捕-被拘捕者,"[(14, 19)]","[(14, 19)]"
5c16f69a083199afc49e5279f59c4638,司法行为-拘捕-拘捕者,"[(21, 28), (76, 77)]","[(21, 28)]"
5c16f69a083199afc49e5279f59c4638,司法行为-拘捕-时间,[],[]
4ecb0e85c468ec796268869fe060b579,司法行为-拘捕-被拘捕者,"[(33, 34)]","[(33, 34)]"
accf4e3eabc723839f09b502433633a3,司法行为-拘捕-时间,"[(12, 13)]","[(12, 13)]"
accf4e3eabc723839f09b502433633a3,司法行为-拘捕-拘捕者,"[(16, 28)]","[(16, 28)]"
accf4e3eabc723839f09b502433633a3,司法行为-拘捕-被拘捕者,"[(60, 66)]","[(60, 80)]"
53bf52eff6f5328a5cc043b10accab13,司法行为-拘捕-拘捕者,"[(17, 20)]","[(17, 20)]"
53bf52eff6f5328a5cc043b10accab13,司法行为-拘捕-被拘捕者,"[(31, 36)]","[(31, 36)]"
7cdac3379c1c0a6049fd11c611fb1f22,司法行为-拘捕-时间,"[(12, 13)]","[(12, 13)]"
7cdac3379c1c0a6049fd11c611fb1f22,司法行为-拘捕-被拘捕者,"[(17, 28), (30, 39)]","[(17, 41)]"
7f0999884d948fa3a26c8298c2ef2857,司法行为-拘捕-被拘捕者,"[(36, 39)]","[(36, 39)]"
7f0999884d948fa3a26c8298c2ef2857,司法行为-拘捕-拘捕者,[],[]
1cd88652af10fc53b36609aae40179c6,司法行为-拘捕-被拘捕者,[],"[(14, 17)]"
1cd88652af10fc53b36609aae40179c6,司法行为-拘捕-拘捕者,"[(27, 28)]","[(27, 28)]"
49afcb176fdf67383fae09ecfce010d0,司法行为-拘捕-被拘捕者,"[(35, 46)]","[(35, 46)]"
49afcb176fdf67383fae09ecfce010d0,司法行为-拘捕-时间,"[(12, 19)]",[]
d6c202b5fa9cdccda3c9b78dc27d8b64,司法行为-拘捕-被拘捕者,"[(29, 35)]","[(29, 35)]"
f3797c9e98b6b2ede99adfe606730403,司法行为-拘捕-时间,"[(12, 13)]","[(12, 13)]"
f3797c9e98b6b2ede99adfe606730403,司法行为-拘捕-拘捕者,"[(16, 33)]","[(16, 33)]"
f3797c9e98b6b2ede99adfe606730403,司法行为-拘捕-被拘捕者,[],"[(59, 71)]"
1f57b6392fc9dea7152288e2eb8525ac,司法行为-拘捕-拘捕者,"[(13, 16)]","[(13, 16)]"
1f57b6392fc9dea7152288e2eb8525ac,司法行为-拘捕-被拘捕者,"[(25, 33)]","[(25, 33)]"
ea876245724d1795c897a7a6095f62d9,司法行为-拘捕-被拘捕者,"[(14, 17)]","[(31, 33)]"
6a4c8d6b56e2ce9bc515d49097b0ac1f,司法行为-拘捕-被拘捕者,"[(72, 79)]","[(72, 79)]"
6a4c8d6b56e2ce9bc515d49097b0ac1f,司法行为-拘捕-拘捕者,"[(31, 40), (81, 82)]","[(31, 40)]"
6a4c8d6b56e2ce9bc515d49097b0ac1f,司法行为-拘捕-时间,"[(49, 50)]","[(17, 20)]"
6a4c8d6b56e2ce9bc515d49097b0ac1f,人生-死亡-时间,[],[]
95d6bfed5d1f28095e3c2e1bb0a4ba58,司法行为-拘捕-被拘捕者,"[(14, 18)]","[(14, 18)]"
8e0fa09ab34f809175b44c7b3d0eca80,司法行为-拘捕-被拘捕者,"[(14, 26)]","[(24, 26)]"
e64de03da3735c4c707fe5137ea771e8,司法行为-拘捕-被拘捕者,"[(23, 26)]","[(23, 26)]"
e64de03da3735c4c707fe5137ea771e8,司法行为-拘捕-拘捕者,"[(27, 28)]","[(27, 28)]"
a6d54df18f2b247a578e6e43e1e3ff99,司法行为-拘捕-被拘捕者,"[(14, 17)]","[(14, 17)]"
a6d54df18f2b247a578e6e43e1e3ff99,司法行为-拘捕-拘捕者,"[(25, 26)]","[(25, 26)]"
925505f86b9885bafca61d5ba8dc3fca,司法行为-拘捕-被拘捕者,"[(20, 28), (30, 38), (67, 70)]","[(20, 38)]"
925505f86b9885bafca61d5ba8dc3fca,司法行为-拘捕-拘捕者,"[(77, 78)]",[]
bc48e53d927e6b8d241a2cf0cfc9a6dd,司法行为-拘捕-拘捕者,"[(13, 18)]","[(13, 18)]"
bc48e53d927e6b8d241a2cf0cfc9a6dd,司法行为-拘捕-被拘捕者,"[(23, 30)]","[(23, 30)]"
00250688f8d306729f71ede66ffd72d7,司法行为-拘捕-时间,"[(12, 17)]","[(12, 17)]"
00250688f8d306729f71ede66ffd72d7,司法行为-拘捕-拘捕者,"[(20, 34)]","[(20, 34)]"
00250688f8d306729f71ede66ffd72d7,司法行为-拘捕-被拘捕者,"[(66, 72)]","[(66, 72)]"
540114cca1dc86410f68b805cf54751a,司法行为-拘捕-时间,"[(12, 13)]","[(12, 13)]"
540114cca1dc86410f68b805cf54751a,司法行为-拘捕-拘捕者,"[(16, 24)]","[(16, 24)]"
540114cca1dc86410f68b805cf54751a,司法行为-拘捕-被拘捕者,"[(44, 52)]","[(46, 52)]"
795bbe2411d6970eef2e6740f2ae5f9d,司法行为-拘捕-时间,"[(12, 15)]","[(12, 15)]"
795bbe2411d6970eef2e6740f2ae5f9d,司法行为-拘捕-拘捕者,"[(124, 125)]","[(124, 125)]"
795bbe2411d6970eef2e6740f2ae5f9d,司法行为-拘捕-被拘捕者,"[(27, 33)]","[(27, 33)]"
945c9c742312ec7cc28cd38ce1b70fde,司法行为-拘捕-被拘捕者,"[(22, 23)]","[(22, 23), (30, 33)]"
945c9c742312ec7cc28cd38ce1b70fde,司法行为-拘捕-拘捕者,"[(25, 26)]",[]
bebe7990b5f0b4356d65e30ebfc35c40,司法行为-拘捕-被拘捕者,"[(14, 20)]","[(14, 20)]"
c8a36578a04115d24a9a2172bb520165,司法行为-拘捕-被拘捕者,"[(21, 29)]","[(125, 134)]"
c8a36578a04115d24a9a2172bb520165,司法行为-拘捕-时间,[],[]
575ef9aef0e9cd04e943749c014ca055,司法行为-拘捕-被拘捕者,"[(27, 32)]","[(27, 32)]"
d737c04b1b732259492c9153b06731a6,司法行为-拘捕-拘捕者,"[(37, 40)]","[(37, 40)]"
d737c04b1b732259492c9153b06731a6,司法行为-拘捕-被拘捕者,"[(63, 73)]","[(63, 73)]"
bccbd46d652160bcb03ece7305b5608a,司法行为-拘捕-拘捕者,"[(162, 173)]","[(162, 173)]"
bccbd46d652160bcb03ece7305b5608a,司法行为-拘捕-时间,"[(158, 159)]","[(158, 159)]"
bccbd46d652160bcb03ece7305b5608a,司法行为-拘捕-被拘捕者,"[(180, 195)]","[(71, 73), (83, 85), (96, 98)]"
bccbd46d652160bcb03ece7305b5608a,司法行为-起诉-被告,[],"[(24, 71), (73, 83), (85, 96)]"
ed146e71bfcd89a72b07ccd996ec6449,司法行为-拘捕-拘捕者,[],"[(122, 123)]"
ed146e71bfcd89a72b07ccd996ec6449,司法行为-拘捕-时间,"[(33, 119), (112, 150)]","[(149, 150)]"
ed146e71bfcd89a72b07ccd996ec6449,司法行为-拘捕-被拘捕者,[],"[(128, 148)]"
4049f2b4c60ba44df060a72e3515945a,组织关系-退出-退出方,"[(16, 19)]","[(16, 19)]"
4049f2b4c60ba44df060a72e3515945a,组织关系-退出-原所属组织,"[(18, 28)]","[(26, 28)]"
00587ba9fe5581d9df6ce9373f139a9d,组织关系-退出-退出方,"[(21, 23)]","[(21, 23)]"
00587ba9fe5581d9df6ce9373f139a9d,交往-道歉-道歉者,"[(25, 27)]","[(25, 27)]"
00587ba9fe5581d9df6ce9373f139a9d,组织关系-退出-原所属组织,[],[]
8b112dc55cffb50ca48dddd93ab5dd4d,组织关系-退出-退出方,"[(21, 23), (46, 32)]","[(27, 32)]"
8b112dc55cffb50ca48dddd93ab5dd4d,组织关系-退出-原所属组织,"[(23, 25)]","[(23, 25)]"
430f85ec6e212672afa6da13cec02e38,组织关系-退出-退出方,"[(17, 19)]","[(17, 19)]"
430f85ec6e212672afa6da13cec02e38,组织关系-退出-原所属组织,"[(27, 29)]","[(27, 29)]"
430f85ec6e212672afa6da13cec02e38,组织关系-退出-时间,"[(12, 14)]",[]
f12cbb9d8dd633b9cc44a45818219e99,组织关系-退出-原所属组织,"[(44, 46)]","[(44, 46)]"
f12cbb9d8dd633b9cc44a45818219e99,组织关系-退出-退出方,"[(22, 30), (32, 39)]","[(22, 30), (32, 39)]"
f12cbb9d8dd633b9cc44a45818219e99,组织关系-加盟-所加盟组织,"[(44, 46)]","[(50, 59)]"
f12cbb9d8dd633b9cc44a45818219e99,组织关系-加盟-加盟者,"[(22, 30), (32, 39)]","[(22, 30), (32, 39)]"
516aaec5381655b24c9187a7375ccaa7,组织关系-退出-退出方,"[(51, 53)]","[(51, 53)]"
516aaec5381655b24c9187a7375ccaa7,组织关系-退出-原所属组织,"[(63, 68)]","[(63, 68)]"
1964cc104cce285af014618c876bf72f,组织关系-退出-原所属组织,"[(36, 38)]","[(36, 38)]"
1964cc104cce285af014618c876bf72f,组织关系-退出-时间,"[(18, 19)]",[]
1964cc104cce285af014618c876bf72f,组织关系-退出-退出方,[],[]
f0ba95e767c7733ff0cebe896927a99d,组织关系-退出-退出方,"[(15, 18)]","[(15, 22)]"
f0ba95e767c7733ff0cebe896927a99d,组织关系-退出-原所属组织,"[(33, 38)]","[(33, 38)]"
ca81f3e7ee35d1302bb5ceb62a5d1e3a,组织关系-退出-时间,"[(12, 13)]","[(12, 13)]"
ca81f3e7ee35d1302bb5ceb62a5d1e3a,组织关系-退出-退出方,"[(16, 26)]","[(16, 26)]"
ca81f3e7ee35d1302bb5ceb62a5d1e3a,组织关系-退出-原所属组织,"[(32, 40)]","[(32, 40)]"
f717543dad69344d0aea7316ee4a2d0f,组织关系-退出-退出方,"[(16, 19)]","[(16, 19)]"
f717543dad69344d0aea7316ee4a2d0f,组织关系-退出-原所属组织,"[(30, 32)]","[(30, 32)]"
28925280c719feab1611e98f5112d310,组织关系-退出-退出方,"[(18, 21)]","[(18, 21)]"
28925280c719feab1611e98f5112d310,组织关系-退出-原所属组织,"[(28, 29)]","[(28, 29)]"
5f7ffdcfe0d5bc3771f1763f37ef0b04,组织关系-退出-退出方,"[(30, 32)]","[(30, 32)]"
5f7ffdcfe0d5bc3771f1763f37ef0b04,组织关系-退出-原所属组织,"[(37, 39)]","[(37, 39)]"
d7a87b43fef03609aab9f12643401d6d,组织关系-退出-退出方,"[(13, 28)]","[(20, 28)]"
d7a87b43fef03609aab9f12643401d6d,组织关系-退出-原所属组织,[],"[(34, 48)]"
a61d2428fcc2935977ed1e912146679b,组织关系-退出-退出方,"[(20, 22)]","[(20, 22)]"
a61d2428fcc2935977ed1e912146679b,组织关系-退出-原所属组织,"[(31, 34)]","[(31, 34)]"
ff9ceb90c6480f58427e51d50984a6eb,组织关系-退出-退出方,"[(13, 15)]","[(13, 15)]"
ff9ceb90c6480f58427e51d50984a6eb,组织关系-退出-原所属组织,"[(20, 22)]","[(20, 22)]"
e2b021f81e16fd36511b439b02125192,组织关系-退出-退出方,[],"[(28, 31)]"
e2b021f81e16fd36511b439b02125192,组织关系-退出-原所属组织,"[(15, 18)]","[(15, 20)]"
095e35fb20d931e1504dbbfbb9a88863,组织关系-退出-原所属组织,"[(54, 58)]","[(54, 58)]"
095e35fb20d931e1504dbbfbb9a88863,组织关系-退出-退出方,[],[]
e86d977c3e762574cb321320d8d70868,组织关系-退出-退出方,"[(15, 17)]","[(15, 17)]"
e86d977c3e762574cb321320d8d70868,组织关系-退出-原所属组织,"[(22, 24)]","[(22, 24)]"
0a3bbca263d8b0bb994dffcb7775c822,组织关系-退出-退出方,"[(13, 14), (17, 19)]","[(17, 19)]"
0a3bbca263d8b0bb994dffcb7775c822,组织关系-退出-原所属组织,"[(24, 29)]","[(24, 29)]"
f7806e666c7b7f47ac2795065364c4bc,灾害/意外-洪灾-时间,"[(13, 20)]","[(13, 20)]"
f7806e666c7b7f47ac2795065364c4bc,人生-死亡-时间,"[(10, 17)]","[(10, 17)]"
f7806e666c7b7f47ac2795065364c4bc,人生-死亡-死者,"[(19, 21)]","[(19, 21)]"
f7806e666c7b7f47ac2795065364c4bc,人生-死亡-死者年龄,"[(45, 46)]","[(45, 46)]"
9edf777fb104e4c0980cb10a93229af5,灾害/意外-洪灾-时间,"[(13, 18)]","[(13, 18)]"
9edf777fb104e4c0980cb10a93229af5,灾害/意外-洪灾-地点,"[(20, 27)]","[(20, 27)]"
9edf777fb104e4c0980cb10a93229af5,灾害/意外-洪灾-死亡人数,"[(61, 62)]","[(61, 62)]"
58e45b160cc875437545e71066a1ca2b,灾害/意外-洪灾-时间,"[(25, 34)]","[(25, 34)]"
58e45b160cc875437545e71066a1ca2b,灾害/意外-洪灾-地点,"[(36, 40)]","[(36, 40)]"
58536c2192f4236030b76b4f9512f655,组织行为-游行-游行人数,"[(26, 30)]","[(26, 30)]"
3d13d41ecc38d2f27da25043864e8cb3,组织行为-游行-时间,"[(12, 13)]",[]
3d13d41ecc38d2f27da25043864e8cb3,组织行为-游行-地点,[],"[(15, 21)]"
2678649424a800afb7cba1bd2ff34457,组织行为-游行-地点,"[(12, 17)]","[(12, 14)]"
27b58127d6f6e3f0757e1fc6cb903bcb,组织行为-游行-地点,"[(29, 30)]","[(29, 30)]"
85be15275b66242e073afc979f716fe2,组织行为-游行-时间,"[(12, 13), (137, 140)]","[(12, 13), (137, 140)]"
85be15275b66242e073afc979f716fe2,组织行为-游行-地点,"[(15, 47)]","[(43, 47)]"
85be15275b66242e073afc979f716fe2,司法行为-拘捕-拘捕者,"[(149, 153)]","[(149, 153)]"
85be15275b66242e073afc979f716fe2,司法行为-拘捕-被拘捕者,"[(173, 166)]","[(158, 166), (173, 176)]"
85be15275b66242e073afc979f716fe2,司法行为-拘捕-时间,"[(12, 13), (137, 140)]",[]
cece8f1a2418d59ec2d250ac818d8d86,组织行为-游行-地点,"[(32, 34)]","[(32, 34)]"
8a36fb5658a748b449204a7ce945f71e,财经/交易-加息-加息机构,"[(28, 33)]","[(28, 33)]"
8a36fb5658a748b449204a7ce945f71e,财经/交易-加息-加息幅度,"[(36, 38)]",[]
c614c0d87d0a5ee56b036d1f71d43ef1,财经/交易-加息-加息机构,"[(15, 18)]","[(15, 18)]"
c614c0d87d0a5ee56b036d1f71d43ef1,财经/交易-加息-加息幅度,"[(21, 24), (26, 27)]","[(21, 24)]"
34cfa84d69e5672a4a646d93e095fe91,财经/交易-加息-加息机构,"[(16, 19)]","[(16, 19)]"
34cfa84d69e5672a4a646d93e095fe91,财经/交易-加息-时间,[],[]
d50043fa1d8ad9e2485c9531d5c606ae,灾害/意外-坠机-死亡人数,"[(38, 39)]","[(38, 39)]"
d50043fa1d8ad9e2485c9531d5c606ae,灾害/意外-坠机-地点,"[(18, 19)]",[]
e58f93c41912dbdab8bd7d24185a2d6f,灾害/意外-坠机-时间,"[(13, 16)]","[(13, 16)]"
e58f93c41912dbdab8bd7d24185a2d6f,灾害/意外-坠机-地点,"[(34, 51)]","[(34, 51)]"
e58f93c41912dbdab8bd7d24185a2d6f,灾害/意外-坠机-死亡人数,"[(59, 60)]","[(59, 60)]"
e58f93c41912dbdab8bd7d24185a2d6f,人生-死亡-时间,"[(10, 13)]","[(10, 13)]"
e58f93c41912dbdab8bd7d24185a2d6f,人生-死亡-地点,"[(31, 48)]","[(31, 48)]"
66502273464b60178f5df6b6dada464d,灾害/意外-坠机-时间,[],"[(32, 35)]"
59950e8a6cb4aaf21205dcdf5fb8781a,灾害/意外-坠机-时间,"[(31, 38)]","[(31, 38)]"
59950e8a6cb4aaf21205dcdf5fb8781a,灾害/意外-坠机-地点,"[(13, 62)]","[(55, 62)]"
59950e8a6cb4aaf21205dcdf5fb8781a,灾害/意外-起火-时间,"[(31, 38)]","[(31, 38)]"
59950e8a6cb4aaf21205dcdf5fb8781a,灾害/意外-起火-地点,[],"[(55, 62)]"
da9e916ac660d651bf53fc7eb41bc034,灾害/意外-坠机-时间,"[(22, 23)]","[(22, 23)]"
da9e916ac660d651bf53fc7eb41bc034,灾害/意外-坠机-地点,"[(13, 21)]","[(13, 21)]"
da9e916ac660d651bf53fc7eb41bc034,灾害/意外-坠机-死亡人数,"[(37, 38)]","[(37, 38)]"
da9e916ac660d651bf53fc7eb41bc034,人生-死亡-地点,"[(10, 18)]","[(10, 18)]"
da9e916ac660d651bf53fc7eb41bc034,人生-死亡-时间,[],"[(19, 20)]"
6910ef5a15289d0a0c3bd35ec64380ef,灾害/意外-坠机-时间,"[(13, 14)]","[(13, 14)]"
6910ef5a15289d0a0c3bd35ec64380ef,灾害/意外-坠机-地点,"[(16, 19)]","[(16, 19)]"
3a117916db2c943c77c0ebad025f2146,灾害/意外-起火-地点,"[(23, 27)]","[(23, 27)]"
3a117916db2c943c77c0ebad025f2146,人生-死亡-地点,"[(20, 24)]",[]
3a117916db2c943c77c0ebad025f2146,灾害/意外-坠机-地点,"[(23, 27)]","[(23, 24)]"
3a117916db2c943c77c0ebad025f2146,人生-死亡-死者,"[(32, 35)]","[(32, 35)]"
f42bfc81cb1f1e1946b32faefaceff35,灾害/意外-坠机-时间,"[(19, 20)]","[(19, 20)]"
0b9ada91e0ceaea53cc1a855af036ac8,灾害/意外-坠机-时间,"[(25, 39)]","[(25, 39)]"
0b9ada91e0ceaea53cc1a855af036ac8,灾害/意外-坠机-地点,"[(25, 55)]","[(41, 55)]"
0b9ada91e0ceaea53cc1a855af036ac8,人生-死亡-时间,"[(22, 36)]",[]
0b9ada91e0ceaea53cc1a855af036ac8,人生-死亡-地点,"[(22, 52)]",[]
0b9ada91e0ceaea53cc1a855af036ac8,人生-死亡-死者,[],[]
badf6935f47621c1966c02f75afad6a5,灾害/意外-坠机-时间,"[(27, 28)]","[(27, 28)]"
badf6935f47621c1966c02f75afad6a5,灾害/意外-坠机-地点,"[(30, 34)]","[(30, 34)]"
badf6935f47621c1966c02f75afad6a5,灾害/意外-坠机-死亡人数,"[(46, 47)]","[(46, 47)]"
871eabdc0d2fb5571f257fedbe37395d,交往-道歉-时间,"[(79, 80)]","[(11, 12)]"
96561fe4c84786a9e5aadb0cbd1ffc27,交往-道歉-道歉者,"[(11, 12)]","[(16, 19)]"
06367dd3ffbcb63fcc4b3fe2f504e6a4,交往-道歉-时间,[],"[(10, 11)]"
06367dd3ffbcb63fcc4b3fe2f504e6a4,交往-道歉-道歉者,[],"[(148, 150)]"
07f54f8e31afe46060a7ab5e7ee0de36,交往-道歉-道歉者,"[(14, 15)]","[(14, 15)]"
be24ffea89d5d375dd4f31768ae22804,交往-道歉-道歉者,"[(11, 29)]","[(25, 29)]"
be24ffea89d5d375dd4f31768ae22804,竞赛行为-夺冠-冠军,"[(46, 49)]",[]
be24ffea89d5d375dd4f31768ae22804,交往-道歉-时间,[],[]
c0f7b25fc870b266892923c18e1eb66e,交往-道歉-时间,"[(10, 15)]","[(10, 15)]"
2ac8aaacade5661b23197f126bfebd82,交往-道歉-道歉者,"[(11, 14)]","[(11, 14)]"
4a6481a2b8bb593ec2b7bb424b81ae93,交往-道歉-道歉者,"[(33, 34)]","[(33, 34)]"
3246195ee98dd1d5edc60aa693605ca4,交往-道歉-道歉者,"[(27, 29)]","[(27, 29)]"
3246195ee98dd1d5edc60aa693605ca4,交往-道歉-时间,"[(10, 15)]","[(10, 15)]"
ea7f505f95d3ec634bca72c1dbc5a203,交往-道歉-时间,"[(11, 14)]",[]
a8e21551919d27e7ad4a24f04edc91af,交往-道歉-道歉者,"[(15, 16)]","[(15, 16)]"
c9e922a870111c4a2b6caa76f33f643d,交往-道歉-道歉者,"[(11, 14)]","[(11, 14)]"
da16a658cce9cd4a99f7837941c1a433,组织行为-开幕-时间,"[(12, 14)]","[(12, 14)]"
da16a658cce9cd4a99f7837941c1a433,组织行为-开幕-地点,"[(16, 47)]","[(45, 47)]"
da16a658cce9cd4a99f7837941c1a433,组织行为-开幕-活动名称,"[(18, 24)]","[(18, 24)]"
38853648e8b1f8a449558236cf38a6e3,组织行为-开幕-时间,"[(12, 15)]","[(12, 15)]"
38853648e8b1f8a449558236cf38a6e3,组织行为-开幕-地点,"[(59, 63)]","[(59, 63)]"
38853648e8b1f8a449558236cf38a6e3,组织行为-开幕-活动名称,[],"[(46, 59)]"
d145c49b237a17bb2d8d33d9b30be726,组织行为-开幕-活动名称,"[(14, 47)]","[(36, 47)]"
d145c49b237a17bb2d8d33d9b30be726,组织行为-开幕-时间,"[(48, 49)]","[(48, 49)]"
d145c49b237a17bb2d8d33d9b30be726,组织行为-开幕-地点,"[(51, 53)]","[(51, 53)]"
942cb7748452f0b5d4adfdefaa72523a,组织行为-开幕-活动名称,"[(14, 18)]","[(14, 20)]"
942cb7748452f0b5d4adfdefaa72523a,组织行为-开幕-地点,[],"[(17, 18)]"
12e0d71622501d546f90583e8f810108,组织行为-开幕-活动名称,"[(31, 38)]","[(31, 38)]"
12e0d71622501d546f90583e8f810108,组织行为-开幕-时间,"[(12, 17)]",[]
1a47ccf51eb557e2751e28f38269a952,组织行为-开幕-活动名称,"[(24, 37)]","[(24, 37)]"
1a47ccf51eb557e2751e28f38269a952,组织行为-开幕-地点,"[(37, 41)]","[(37, 41)]"
1a47ccf51eb557e2751e28f38269a952,组织行为-开幕-时间,"[(17, 20)]",[]
b4ed7e11776b26b1aa65e3c57cd9f86e,组织行为-开幕-时间,"[(22, 25)]","[(22, 25)]"
