nohup: ignoring input
Start training.
--------------- The 1-th fold as the validation set... ---------------
Cascade_Binary: Preprocessing dataset...
Data length:  11314
Epoch id: 88, Training steps: 250, Loss: 65.468155
Epoch id: 88, Training steps: 500, Loss: 51.630333
Epoch id: 88, Training steps: 750, Loss: 72.826973
Epoch id: 88, Training steps: 1000, Loss: 122.091629
Epoch id: 88, Training steps: 1250, Loss: 45.600616
Epoch id: 89, Training steps: 250, Loss: 79.605652
Epoch id: 89, Training steps: 500, Loss: 116.641403
Epoch id: 89, Training steps: 750, Loss: 75.541351
Epoch id: 89, Training steps: 1000, Loss: 79.873962
Epoch id: 89, Training steps: 1250, Loss: 47.941360
Epoch id: 90, Training steps: 250, Loss: 56.658596
Epoch id: 90, Training steps: 500, Loss: 51.774433
Epoch id: 90, Training steps: 750, Loss: 76.959320
Epoch id: 90, Training steps: 1000, Loss: 55.531853
Epoch id: 90, Training steps: 1250, Loss: 56.137016
Event: total_right, total_predict, predict_right: 5002, 3776, 283
Event: precision, recall, and f1: 0.075, 0.057, 0.064
Role: total_right, total_predict, predict_right: 5354, 54803, 5
Role: precision, recall, and f1: 0.000, 0.001, 0.000
Epoch id: 91, Training steps: 250, Loss: 52.067368
Epoch id: 91, Training steps: 500, Loss: 88.083786
Epoch id: 91, Training steps: 750, Loss: 40.377617
Epoch id: 91, Training steps: 1000, Loss: 59.624310
Epoch id: 91, Training steps: 1250, Loss: 49.213131
Epoch id: 92, Training steps: 250, Loss: 48.858490
Epoch id: 92, Training steps: 500, Loss: 76.480446
Epoch id: 92, Training steps: 750, Loss: 57.851131
Epoch id: 92, Training steps: 1000, Loss: 74.620689
Epoch id: 92, Training steps: 1250, Loss: 36.412895
Epoch id: 93, Training steps: 250, Loss: 43.043030
Epoch id: 93, Training steps: 500, Loss: 101.479752
Epoch id: 93, Training steps: 750, Loss: 65.892281
Epoch id: 93, Training steps: 1000, Loss: 66.627670
Epoch id: 93, Training steps: 1250, Loss: 51.475822
Epoch id: 94, Training steps: 250, Loss: 51.343781
Epoch id: 94, Training steps: 500, Loss: 51.466057
Epoch id: 94, Training steps: 750, Loss: 42.327381
Epoch id: 94, Training steps: 1000, Loss: 100.109985
Epoch id: 94, Training steps: 1250, Loss: 52.710323
Epoch id: 95, Training steps: 250, Loss: 56.094559
Epoch id: 95, Training steps: 500, Loss: 55.385616
Epoch id: 95, Training steps: 750, Loss: 89.325974
Epoch id: 95, Training steps: 1000, Loss: 51.642544
Epoch id: 95, Training steps: 1250, Loss: 51.650349
Event: total_right, total_predict, predict_right: 5002, 3692, 272
Event: precision, recall, and f1: 0.074, 0.054, 0.063
Role: total_right, total_predict, predict_right: 5354, 48476, 3
Role: precision, recall, and f1: 0.000, 0.001, 0.000
Epoch id: 96, Training steps: 250, Loss: 62.362045
Epoch id: 96, Training steps: 500, Loss: 86.220627
Epoch id: 96, Training steps: 750, Loss: 58.007202
Epoch id: 96, Training steps: 1000, Loss: 51.859440
Epoch id: 96, Training steps: 1250, Loss: 59.715767
Epoch id: 97, Training steps: 250, Loss: 70.933060
Epoch id: 97, Training steps: 500, Loss: 51.276207
Epoch id: 97, Training steps: 750, Loss: 51.379372
Epoch id: 97, Training steps: 1000, Loss: 45.243378
Epoch id: 97, Training steps: 1250, Loss: 41.533211
Epoch id: 98, Training steps: 250, Loss: 43.342583
Epoch id: 98, Training steps: 500, Loss: 53.380394
Epoch id: 98, Training steps: 750, Loss: 49.690643
Epoch id: 98, Training steps: 1000, Loss: 58.568260
Epoch id: 98, Training steps: 1250, Loss: 46.839722
Epoch id: 99, Training steps: 250, Loss: 71.362679
Epoch id: 99, Training steps: 500, Loss: 53.786835
Epoch id: 99, Training steps: 750, Loss: 67.010277
Epoch id: 99, Training steps: 1000, Loss: 63.078545
Epoch id: 99, Training steps: 1250, Loss: 47.137131
Epoch id: 100, Training steps: 250, Loss: 48.214264
Epoch id: 100, Training steps: 500, Loss: 60.928932
Epoch id: 100, Training steps: 750, Loss: 50.436394
Epoch id: 100, Training steps: 1000, Loss: 57.367298
Epoch id: 100, Training steps: 1250, Loss: 52.427639
Event: total_right, total_predict, predict_right: 5002, 3569, 264
Event: precision, recall, and f1: 0.074, 0.053, 0.062
Role: total_right, total_predict, predict_right: 5354, 52853, 6
Role: precision, recall, and f1: 0.000, 0.001, 0.000
Saving last model...
Start evaluation.
Cascade_Binary: Preprocessing dataset...
Event: total_right, total_predict, predict_right: 3249, 5062, 328
Event: precision, recall, and f1: 0.065, 0.101, 0.079
Role: total_right, total_predict, predict_right: 3539, 86587, 6
Role: precision, recall, and f1: 0.000, 0.002, 0.000
--------------- The 2-th fold as the validation set... ---------------
Epoch id: 1, Training steps: 250, Loss: 261.980591
Epoch id: 1, Training steps: 500, Loss: 176.444794
Epoch id: 1, Training steps: 750, Loss: 134.853241
Epoch id: 1, Training steps: 1000, Loss: 141.360718
Epoch id: 1, Training steps: 1250, Loss: 134.309204
Epoch id: 2, Training steps: 250, Loss: 97.456429
Epoch id: 2, Training steps: 500, Loss: 76.115105
Epoch id: 2, Training steps: 750, Loss: 89.024933
Epoch id: 2, Training steps: 1000, Loss: 77.418274
Epoch id: 2, Training steps: 1250, Loss: 120.554825
Epoch id: 3, Training steps: 250, Loss: 89.128822
Epoch id: 3, Training steps: 500, Loss: 71.754257
Epoch id: 3, Training steps: 750, Loss: 115.739120
Epoch id: 3, Training steps: 1000, Loss: 119.293579
Epoch id: 3, Training steps: 1250, Loss: 98.007355
Epoch id: 4, Training steps: 250, Loss: 104.093338
Epoch id: 4, Training steps: 500, Loss: 73.449493
Epoch id: 4, Training steps: 750, Loss: 102.604660
Epoch id: 4, Training steps: 1000, Loss: 83.387924
Epoch id: 4, Training steps: 1250, Loss: 76.844193
Epoch id: 5, Training steps: 250, Loss: 89.945801
Epoch id: 5, Training steps: 500, Loss: 68.248672
Epoch id: 5, Training steps: 750, Loss: 69.168762
Epoch id: 5, Training steps: 1000, Loss: 73.343933
Epoch id: 5, Training steps: 1250, Loss: 68.032799
Event: total_right, total_predict, predict_right: 4614, 630, 18
Event: precision, recall, and f1: 0.029, 0.004, 0.007
Role: total_right, total_predict, predict_right: 4883, 4028, 1
Role: precision, recall, and f1: 0.000, 0.000, 0.000
Saving middle model...
Epoch id: 6, Training steps: 250, Loss: 92.582916
Epoch id: 6, Training steps: 500, Loss: 97.230576
Epoch id: 6, Training steps: 750, Loss: 101.945587
Epoch id: 6, Training steps: 1000, Loss: 66.451828
Epoch id: 6, Training steps: 1250, Loss: 92.952774
Epoch id: 7, Training steps: 250, Loss: 58.227295
Epoch id: 7, Training steps: 500, Loss: 72.898651
Epoch id: 7, Training steps: 750, Loss: 71.680237
Epoch id: 7, Training steps: 1000, Loss: 81.571938
Epoch id: 7, Training steps: 1250, Loss: 75.230835
Epoch id: 8, Training steps: 250, Loss: 73.991852
Epoch id: 8, Training steps: 500, Loss: 75.849251
Epoch id: 8, Training steps: 750, Loss: 52.216984
Epoch id: 8, Training steps: 1000, Loss: 110.172226
Epoch id: 8, Training steps: 1250, Loss: 86.304260
Epoch id: 9, Training steps: 250, Loss: 56.325790
Epoch id: 9, Training steps: 500, Loss: 88.300240
Epoch id: 9, Training steps: 750, Loss: 87.685326
Epoch id: 9, Training steps: 1000, Loss: 89.062073
Epoch id: 9, Training steps: 1250, Loss: 67.979904
Epoch id: 10, Training steps: 250, Loss: 60.483711
Epoch id: 10, Training steps: 500, Loss: 53.695969
Epoch id: 10, Training steps: 750, Loss: 66.585136
Epoch id: 10, Training steps: 1000, Loss: 79.456421
Epoch id: 10, Training steps: 1250, Loss: 94.426208
Event: total_right, total_predict, predict_right: 4614, 878, 61
Event: precision, recall, and f1: 0.069, 0.013, 0.022
Role: total_right, total_predict, predict_right: 4883, 15145, 2
Role: precision, recall, and f1: 0.000, 0.000, 0.000
Epoch id: 11, Training steps: 250, Loss: 95.301056
Epoch id: 11, Training steps: 500, Loss: 56.950050
Epoch id: 11, Training steps: 750, Loss: 51.719093
Epoch id: 11, Training steps: 1000, Loss: 56.787018
Epoch id: 11, Training steps: 1250, Loss: 77.775375
Epoch id: 12, Training steps: 250, Loss: 78.592911
Epoch id: 12, Training steps: 500, Loss: 68.823669
Epoch id: 12, Training steps: 750, Loss: 61.939049
Epoch id: 12, Training steps: 1000, Loss: 74.892937
Epoch id: 12, Training steps: 1250, Loss: 112.758034
Epoch id: 13, Training steps: 250, Loss: 82.188034
Epoch id: 13, Training steps: 500, Loss: 102.822189
Epoch id: 13, Training steps: 750, Loss: 70.414108
Epoch id: 13, Training steps: 1000, Loss: 121.328201
Epoch id: 13, Training steps: 1250, Loss: 58.140232
Epoch id: 14, Training steps: 250, Loss: 72.914459
Epoch id: 14, Training steps: 500, Loss: 81.777664
Epoch id: 14, Training steps: 750, Loss: 65.457687
Epoch id: 14, Training steps: 1000, Loss: 60.889763
Epoch id: 14, Training steps: 1250, Loss: 74.234138
Epoch id: 15, Training steps: 250, Loss: 66.950317
Epoch id: 15, Training steps: 500, Loss: 67.408417
Epoch id: 15, Training steps: 750, Loss: 85.709320
Epoch id: 15, Training steps: 1000, Loss: 54.512367
Epoch id: 15, Training steps: 1250, Loss: 77.670456
Event: total_right, total_predict, predict_right: 4614, 411, 69
Event: precision, recall, and f1: 0.168, 0.015, 0.027
Role: total_right, total_predict, predict_right: 4883, 14491, 0
Role: precision, recall, and f1: 0.000, 0.000, 0.000
Epoch id: 16, Training steps: 250, Loss: 62.478497
Epoch id: 16, Training steps: 500, Loss: 55.937859
Epoch id: 16, Training steps: 750, Loss: 58.937408
Epoch id: 16, Training steps: 1000, Loss: 49.178078
Epoch id: 16, Training steps: 1250, Loss: 71.271790
Epoch id: 17, Training steps: 250, Loss: 82.188614
Epoch id: 17, Training steps: 500, Loss: 58.662628
Epoch id: 17, Training steps: 750, Loss: 66.736633
Epoch id: 17, Training steps: 1000, Loss: 70.607376
Epoch id: 17, Training steps: 1250, Loss: 63.337868
Epoch id: 18, Training steps: 250, Loss: 64.668991
Epoch id: 18, Training steps: 500, Loss: 52.253529
Epoch id: 18, Training steps: 750, Loss: 73.911896
Epoch id: 18, Training steps: 1000, Loss: 68.254417
Epoch id: 18, Training steps: 1250, Loss: 58.618813
Epoch id: 19, Training steps: 250, Loss: 61.262085
Epoch id: 19, Training steps: 500, Loss: 51.983673
Epoch id: 19, Training steps: 750, Loss: 67.816010
Epoch id: 19, Training steps: 1000, Loss: 46.863716
Epoch id: 19, Training steps: 1250, Loss: 48.009754
Epoch id: 20, Training steps: 250, Loss: 81.749527
Epoch id: 20, Training steps: 500, Loss: 71.245331
Epoch id: 20, Training steps: 750, Loss: 60.967686
Epoch id: 20, Training steps: 1000, Loss: 68.928986
Epoch id: 20, Training steps: 1250, Loss: 70.941116
Event: total_right, total_predict, predict_right: 4614, 1606, 114
Event: precision, recall, and f1: 0.071, 0.025, 0.037
Role: total_right, total_predict, predict_right: 4883, 27698, 4
Role: precision, recall, and f1: 0.000, 0.001, 0.000
Saving middle model...
Epoch id: 21, Training steps: 250, Loss: 47.625969
Epoch id: 21, Training steps: 500, Loss: 79.551773
Epoch id: 21, Training steps: 750, Loss: 81.375534
Epoch id: 21, Training steps: 1000, Loss: 63.589493
Epoch id: 21, Training steps: 1250, Loss: 64.929840
Epoch id: 22, Training steps: 250, Loss: 50.249340
Epoch id: 22, Training steps: 500, Loss: 64.158318
Epoch id: 22, Training steps: 750, Loss: 44.954010
Epoch id: 22, Training steps: 1000, Loss: 54.921833
Epoch id: 22, Training steps: 1250, Loss: 64.588264
Epoch id: 23, Training steps: 250, Loss: 53.770020
Epoch id: 23, Training steps: 500, Loss: 74.824478
Epoch id: 23, Training steps: 750, Loss: 65.569046
Epoch id: 23, Training steps: 1000, Loss: 87.510483
Epoch id: 23, Training steps: 1250, Loss: 99.702942
Epoch id: 24, Training steps: 250, Loss: 60.003101
Epoch id: 24, Training steps: 500, Loss: 83.395950
Epoch id: 24, Training steps: 750, Loss: 63.535873
Epoch id: 24, Training steps: 1000, Loss: 60.317760
Epoch id: 24, Training steps: 1250, Loss: 63.182499
Epoch id: 25, Training steps: 250, Loss: 48.957092
Epoch id: 25, Training steps: 500, Loss: 55.995735
Epoch id: 25, Training steps: 750, Loss: 71.785019
Epoch id: 25, Training steps: 1000, Loss: 48.554958
Epoch id: 25, Training steps: 1250, Loss: 86.433289
Event: total_right, total_predict, predict_right: 4614, 820, 65
Event: precision, recall, and f1: 0.079, 0.014, 0.024
Role: total_right, total_predict, predict_right: 4883, 12345, 2
Role: precision, recall, and f1: 0.000, 0.000, 0.000
Epoch id: 26, Training steps: 250, Loss: 75.740891
Epoch id: 26, Training steps: 500, Loss: 77.981110
Epoch id: 26, Training steps: 750, Loss: 60.502460
Epoch id: 26, Training steps: 1000, Loss: 74.104919
Epoch id: 26, Training steps: 1250, Loss: 47.633224
Epoch id: 27, Training steps: 250, Loss: 56.210011
Epoch id: 27, Training steps: 500, Loss: 46.170120
Epoch id: 27, Training steps: 750, Loss: 48.885727
Epoch id: 27, Training steps: 1000, Loss: 115.918129
Epoch id: 27, Training steps: 1250, Loss: 67.390396
Epoch id: 28, Training steps: 250, Loss: 77.756485
Epoch id: 28, Training steps: 500, Loss: 57.046883
Epoch id: 28, Training steps: 750, Loss: 34.953213
Epoch id: 28, Training steps: 1000, Loss: 61.628029
Epoch id: 28, Training steps: 1250, Loss: 48.317970
Epoch id: 29, Training steps: 250, Loss: 61.617981
Epoch id: 29, Training steps: 500, Loss: 86.352776
Epoch id: 29, Training steps: 750, Loss: 61.532711
Epoch id: 29, Training steps: 1000, Loss: 90.586952
Epoch id: 29, Training steps: 1250, Loss: 51.491844
Epoch id: 30, Training steps: 250, Loss: 62.412457
Epoch id: 30, Training steps: 500, Loss: 49.886669
Epoch id: 30, Training steps: 750, Loss: 36.974331
Epoch id: 30, Training steps: 1000, Loss: 72.186020
Epoch id: 30, Training steps: 1250, Loss: 56.506531
Event: total_right, total_predict, predict_right: 4614, 2967, 198
Event: precision, recall, and f1: 0.067, 0.043, 0.052
Role: total_right, total_predict, predict_right: 4883, 53013, 5
Role: precision, recall, and f1: 0.000, 0.001, 0.000
Epoch id: 31, Training steps: 250, Loss: 61.495132
Epoch id: 31, Training steps: 500, Loss: 53.958931
Epoch id: 31, Training steps: 750, Loss: 53.094269
Epoch id: 31, Training steps: 1000, Loss: 53.171516
Epoch id: 31, Training steps: 1250, Loss: 44.282402
Epoch id: 32, Training steps: 250, Loss: 77.826752
Epoch id: 32, Training steps: 500, Loss: 50.056896
Epoch id: 32, Training steps: 750, Loss: 64.960663
Epoch id: 32, Training steps: 1000, Loss: 47.774998
Epoch id: 32, Training steps: 1250, Loss: 71.187424
Epoch id: 33, Training steps: 250, Loss: 62.734642
Epoch id: 33, Training steps: 500, Loss: 181.354004
Epoch id: 33, Training steps: 750, Loss: 49.894806
Epoch id: 33, Training steps: 1000, Loss: 80.358185
Epoch id: 33, Training steps: 1250, Loss: 63.495415
Epoch id: 34, Training steps: 250, Loss: 69.671173
Epoch id: 34, Training steps: 500, Loss: 61.879135
Epoch id: 34, Training steps: 750, Loss: 80.322067
Epoch id: 34, Training steps: 1000, Loss: 74.044571
Epoch id: 34, Training steps: 1250, Loss: 55.095604
Epoch id: 35, Training steps: 250, Loss: 54.034714
Epoch id: 35, Training steps: 500, Loss: 58.654030
Epoch id: 35, Training steps: 750, Loss: 98.035110
Epoch id: 35, Training steps: 1000, Loss: 49.144371
Epoch id: 35, Training steps: 1250, Loss: 61.196663
Event: total_right, total_predict, predict_right: 4614, 1732, 147
Event: precision, recall, and f1: 0.085, 0.032, 0.046
Role: total_right, total_predict, predict_right: 4883, 37748, 4
Role: precision, recall, and f1: 0.000, 0.001, 0.000
Epoch id: 36, Training steps: 250, Loss: 88.105446
Epoch id: 36, Training steps: 500, Loss: 61.193207
Epoch id: 36, Training steps: 750, Loss: 48.227032
Epoch id: 36, Training steps: 1000, Loss: 51.246269
Epoch id: 36, Training steps: 1250, Loss: 56.487473
Epoch id: 37, Training steps: 250, Loss: 53.636024
Epoch id: 37, Training steps: 500, Loss: 47.115547
Epoch id: 37, Training steps: 750, Loss: 67.691055
Epoch id: 37, Training steps: 1000, Loss: 65.235565
Epoch id: 37, Training steps: 1250, Loss: 55.285378
Epoch id: 38, Training steps: 250, Loss: 58.403954
Epoch id: 38, Training steps: 500, Loss: 78.290848
Epoch id: 38, Training steps: 750, Loss: 61.356369
Epoch id: 38, Training steps: 1000, Loss: 43.951725
Epoch id: 38, Training steps: 1250, Loss: 57.075668
Epoch id: 39, Training steps: 250, Loss: 48.839767
Epoch id: 39, Training steps: 500, Loss: 61.759262
Epoch id: 39, Training steps: 750, Loss: 54.502998
Epoch id: 39, Training steps: 1000, Loss: 50.889324
Epoch id: 39, Training steps: 1250, Loss: 63.664715
Epoch id: 40, Training steps: 250, Loss: 54.995773
Epoch id: 40, Training steps: 500, Loss: 59.081806
Epoch id: 40, Training steps: 750, Loss: 61.874409
Epoch id: 40, Training steps: 1000, Loss: 60.783482
Epoch id: 40, Training steps: 1250, Loss: 64.499382
Event: total_right, total_predict, predict_right: 4614, 1544, 156
Event: precision, recall, and f1: 0.101, 0.034, 0.051
Role: total_right, total_predict, predict_right: 4883, 31078, 3
Role: precision, recall, and f1: 0.000, 0.001, 0.000
Epoch id: 41, Training steps: 250, Loss: 57.178856
Epoch id: 41, Training steps: 500, Loss: 62.811714
Epoch id: 41, Training steps: 750, Loss: 55.875168
Epoch id: 41, Training steps: 1000, Loss: 66.469963
Epoch id: 41, Training steps: 1250, Loss: 61.754433
Epoch id: 42, Training steps: 250, Loss: 89.911453
Epoch id: 42, Training steps: 500, Loss: 67.356186
Epoch id: 42, Training steps: 750, Loss: 86.484558
Epoch id: 42, Training steps: 1000, Loss: 57.514061
Epoch id: 42, Training steps: 1250, Loss: 57.253716
Epoch id: 43, Training steps: 250, Loss: 49.072338
Epoch id: 43, Training steps: 500, Loss: 66.411453
Epoch id: 43, Training steps: 750, Loss: 66.343536
Epoch id: 43, Training steps: 1000, Loss: 58.056526
Epoch id: 43, Training steps: 1250, Loss: 51.683022
Epoch id: 44, Training steps: 250, Loss: 60.375130
Epoch id: 44, Training steps: 500, Loss: 48.252983
Epoch id: 44, Training steps: 750, Loss: 46.988983
Epoch id: 44, Training steps: 1000, Loss: 55.776573
Epoch id: 44, Training steps: 1250, Loss: 58.772099
Epoch id: 45, Training steps: 250, Loss: 49.420368
Epoch id: 45, Training steps: 500, Loss: 66.500130
Epoch id: 45, Training steps: 750, Loss: 43.690685
Epoch id: 45, Training steps: 1000, Loss: 49.722607
Epoch id: 45, Training steps: 1250, Loss: 49.687218
Event: total_right, total_predict, predict_right: 4614, 1772, 134
Event: precision, recall, and f1: 0.076, 0.029, 0.042
Role: total_right, total_predict, predict_right: 4883, 30527, 5
Role: precision, recall, and f1: 0.000, 0.001, 0.000
Saving middle model...
Epoch id: 46, Training steps: 250, Loss: 73.639030
Epoch id: 46, Training steps: 500, Loss: 49.295311
Epoch id: 46, Training steps: 750, Loss: 50.241447
Epoch id: 46, Training steps: 1000, Loss: 48.611786
Epoch id: 46, Training steps: 1250, Loss: 57.815292
Epoch id: 47, Training steps: 250, Loss: 93.589584
Epoch id: 47, Training steps: 500, Loss: 46.512646
Epoch id: 47, Training steps: 750, Loss: 46.635666
Epoch id: 47, Training steps: 1000, Loss: 78.386894
Epoch id: 47, Training steps: 1250, Loss: 84.210632
Epoch id: 48, Training steps: 250, Loss: 75.239845
Epoch id: 48, Training steps: 500, Loss: 53.536354
Epoch id: 48, Training steps: 750, Loss: 63.397644
Epoch id: 48, Training steps: 1000, Loss: 45.655483
Epoch id: 48, Training steps: 1250, Loss: 65.024338
Epoch id: 49, Training steps: 250, Loss: 44.142128
Epoch id: 49, Training steps: 500, Loss: 49.236923
Epoch id: 49, Training steps: 750, Loss: 47.129723
Epoch id: 49, Training steps: 1000, Loss: 43.020813
Epoch id: 49, Training steps: 1250, Loss: 72.225456
Epoch id: 50, Training steps: 250, Loss: 60.934456
Epoch id: 50, Training steps: 500, Loss: 86.080925
Epoch id: 50, Training steps: 750, Loss: 53.378628
Epoch id: 50, Training steps: 1000, Loss: 80.746948
Epoch id: 50, Training steps: 1250, Loss: 52.699608
Event: total_right, total_predict, predict_right: 4614, 2486, 194
Event: precision, recall, and f1: 0.078, 0.042, 0.055
Role: total_right, total_predict, predict_right: 4883, 42764, 8
Role: precision, recall, and f1: 0.000, 0.002, 0.000
Saving middle model...
Epoch id: 51, Training steps: 250, Loss: 83.339340
Epoch id: 51, Training steps: 500, Loss: 45.726433
Epoch id: 51, Training steps: 750, Loss: 49.031769
Epoch id: 51, Training steps: 1000, Loss: 72.329849
Epoch id: 51, Training steps: 1250, Loss: 120.824173
Epoch id: 52, Training steps: 250, Loss: 57.181900
Epoch id: 52, Training steps: 500, Loss: 54.064468
Epoch id: 52, Training steps: 750, Loss: 45.990654
Epoch id: 52, Training steps: 1000, Loss: 57.674519
Epoch id: 52, Training steps: 1250, Loss: 54.475994
Epoch id: 53, Training steps: 250, Loss: 58.377705
Epoch id: 53, Training steps: 500, Loss: 66.382584
Epoch id: 53, Training steps: 750, Loss: 65.758369
Epoch id: 53, Training steps: 1000, Loss: 62.872879
Epoch id: 53, Training steps: 1250, Loss: 61.669571
Epoch id: 54, Training steps: 250, Loss: 53.167496
Epoch id: 54, Training steps: 500, Loss: 58.897171
Epoch id: 54, Training steps: 750, Loss: 42.550999
Epoch id: 54, Training steps: 1000, Loss: 34.151527
Epoch id: 54, Training steps: 1250, Loss: 41.803940
Epoch id: 55, Training steps: 250, Loss: 89.258209
Epoch id: 55, Training steps: 500, Loss: 49.171310
Epoch id: 55, Training steps: 750, Loss: 81.241798
Epoch id: 55, Training steps: 1000, Loss: 45.296673
Epoch id: 55, Training steps: 1250, Loss: 45.048843
Event: total_right, total_predict, predict_right: 4614, 2508, 182
Event: precision, recall, and f1: 0.073, 0.039, 0.051
Role: total_right, total_predict, predict_right: 4883, 48372, 6
Role: precision, recall, and f1: 0.000, 0.001, 0.000
Epoch id: 56, Training steps: 250, Loss: 56.836388
Epoch id: 56, Training steps: 500, Loss: 55.160522
Epoch id: 56, Training steps: 750, Loss: 43.504318
Epoch id: 56, Training steps: 1000, Loss: 60.038597
Epoch id: 56, Training steps: 1250, Loss: 49.439075
Epoch id: 57, Training steps: 250, Loss: 54.329536
Epoch id: 57, Training steps: 500, Loss: 55.542328
Epoch id: 57, Training steps: 750, Loss: 43.096611
Epoch id: 57, Training steps: 1000, Loss: 34.826370
Epoch id: 57, Training steps: 1250, Loss: 58.388939
Epoch id: 58, Training steps: 250, Loss: 55.663017
Epoch id: 58, Training steps: 500, Loss: 42.625420
Epoch id: 58, Training steps: 750, Loss: 40.767002
Epoch id: 58, Training steps: 1000, Loss: 63.865231
Epoch id: 58, Training steps: 1250, Loss: 61.285286
Epoch id: 59, Training steps: 250, Loss: 59.642975
Epoch id: 59, Training steps: 500, Loss: 79.601181
Epoch id: 59, Training steps: 750, Loss: 95.754700
Epoch id: 59, Training steps: 1000, Loss: 43.177105
Epoch id: 59, Training steps: 1250, Loss: 65.660919
Epoch id: 60, Training steps: 250, Loss: 62.355782
Epoch id: 60, Training steps: 500, Loss: 47.117111
Epoch id: 60, Training steps: 750, Loss: 64.695145
Epoch id: 60, Training steps: 1000, Loss: 68.177071
Epoch id: 60, Training steps: 1250, Loss: 63.201759
Event: total_right, total_predict, predict_right: 4614, 3426, 256
Event: precision, recall, and f1: 0.075, 0.055, 0.064
Role: total_right, total_predict, predict_right: 4883, 48348, 14
Role: precision, recall, and f1: 0.000, 0.003, 0.001
Saving middle model...
Epoch id: 61, Training steps: 250, Loss: 41.907211
Epoch id: 61, Training steps: 500, Loss: 48.174744
Epoch id: 61, Training steps: 750, Loss: 53.184605
Epoch id: 61, Training steps: 1000, Loss: 54.317112
Epoch id: 61, Training steps: 1250, Loss: 50.306015
Epoch id: 62, Training steps: 250, Loss: 41.158852
Epoch id: 62, Training steps: 500, Loss: 62.628525
Epoch id: 62, Training steps: 750, Loss: 43.035278
Epoch id: 62, Training steps: 1000, Loss: 61.461906
Epoch id: 62, Training steps: 1250, Loss: 54.833061
Epoch id: 63, Training steps: 250, Loss: 60.678696
Epoch id: 63, Training steps: 500, Loss: 79.024467
Epoch id: 63, Training steps: 750, Loss: 54.442307
Epoch id: 63, Training steps: 1000, Loss: 44.337929
Epoch id: 63, Training steps: 1250, Loss: 52.106171
Epoch id: 64, Training steps: 250, Loss: 56.101109
Epoch id: 64, Training steps: 500, Loss: 85.711929
Epoch id: 64, Training steps: 750, Loss: 34.357086
Epoch id: 64, Training steps: 1000, Loss: 48.214409
Epoch id: 64, Training steps: 1250, Loss: 59.747787
Epoch id: 65, Training steps: 250, Loss: 54.786388
Epoch id: 65, Training steps: 500, Loss: 42.162342
Epoch id: 65, Training steps: 750, Loss: 59.399429
Epoch id: 65, Training steps: 1000, Loss: 56.409321
Epoch id: 65, Training steps: 1250, Loss: 72.953842
Event: total_right, total_predict, predict_right: 4614, 2363, 195
Event: precision, recall, and f1: 0.083, 0.042, 0.056
Role: total_right, total_predict, predict_right: 4883, 33702, 4
Role: precision, recall, and f1: 0.000, 0.001, 0.000
Epoch id: 66, Training steps: 250, Loss: 57.301277
Epoch id: 66, Training steps: 500, Loss: 58.539452
Epoch id: 66, Training steps: 750, Loss: 69.918137
Epoch id: 66, Training steps: 1000, Loss: 56.218723
Epoch id: 66, Training steps: 1250, Loss: 45.324295
Epoch id: 67, Training steps: 250, Loss: 44.711212
Epoch id: 67, Training steps: 500, Loss: 66.219284
Epoch id: 67, Training steps: 750, Loss: 69.228210
Epoch id: 67, Training steps: 1000, Loss: 63.817570
Epoch id: 67, Training steps: 1250, Loss: 53.532654
Epoch id: 68, Training steps: 250, Loss: 65.019325
Epoch id: 68, Training steps: 500, Loss: 50.343262
Epoch id: 68, Training steps: 750, Loss: 29.086386
Epoch id: 68, Training steps: 1000, Loss: 60.858829
Epoch id: 68, Training steps: 1250, Loss: 57.509087
Epoch id: 69, Training steps: 250, Loss: 58.271645
Epoch id: 69, Training steps: 500, Loss: 72.324234
Epoch id: 69, Training steps: 750, Loss: 55.545616
Epoch id: 69, Training steps: 1000, Loss: 61.068672
Epoch id: 69, Training steps: 1250, Loss: 71.733704
Epoch id: 70, Training steps: 250, Loss: 47.736473
Epoch id: 70, Training steps: 500, Loss: 63.984634
Epoch id: 70, Training steps: 750, Loss: 46.193123
Epoch id: 70, Training steps: 1000, Loss: 52.040344
Epoch id: 70, Training steps: 1250, Loss: 70.652443
Event: total_right, total_predict, predict_right: 4614, 2685, 226
Event: precision, recall, and f1: 0.084, 0.049, 0.062
Role: total_right, total_predict, predict_right: 4883, 36559, 7
Role: precision, recall, and f1: 0.000, 0.001, 0.000
Epoch id: 71, Training steps: 250, Loss: 39.114944
Epoch id: 71, Training steps: 500, Loss: 65.867096
Epoch id: 71, Training steps: 750, Loss: 52.255455
Epoch id: 71, Training steps: 1000, Loss: 67.232544
Epoch id: 71, Training steps: 1250, Loss: 83.213554
Epoch id: 72, Training steps: 250, Loss: 50.792152
Epoch id: 72, Training steps: 500, Loss: 52.642231
Epoch id: 72, Training steps: 750, Loss: 64.427940
Epoch id: 72, Training steps: 1000, Loss: 38.584396
Epoch id: 72, Training steps: 1250, Loss: 46.222725
Epoch id: 73, Training steps: 250, Loss: 69.090988
Epoch id: 73, Training steps: 500, Loss: 69.581032
Epoch id: 73, Training steps: 750, Loss: 49.631092
Epoch id: 73, Training steps: 1000, Loss: 57.068253
Epoch id: 73, Training steps: 1250, Loss: 50.810081
Epoch id: 74, Training steps: 250, Loss: 56.033943
